Date,equity_index_gdp,government_bond_gdp,currency_gdp,equity_index_cpi,government_bond_cpi,currency_cpi,equity_index_interest_rate,government_bond_interest_rate,currency_interest_rate,equity_index_exchange_rate,government_bond_exchange_rate,currency_exchange_rate
1998-06-01,0.05980531429859512,0.008208340842187481,0.06913659802413018,-0.040432787331910865,-0.0026506462337488215,0.040192182553493994,0.022839162616008084,0.011994111874225258,-0.0355661063987609,-0.026196226361107047,0.02230427879492997,0.059581206485065416
1998-07-01,-0.05279416157690363,-0.01863441802833408,-0.041509958497887654,-0.04809124282916151,-0.009998045252248325,0.05083394616977119,0.009647684535252152,0.008656627569307332,0.020677784811605524,0.01913292687309676,0.040232905120963246,0.05168377812890554
1998-08-01,-0.02447395522094132,-0.012717804668691468,-0.016925327824882368,-0.08899663043759456,0.04898486861819654,0.09804214096670391,-0.03296111240651155,0.006031470083954135,0.048851953875010325,-0.020320885118686533,0.0755028940296811,-0.010281581975712101
1998-09-01,0.023521446958741362,-0.07960039064659728,0.03904968953426112,0.05069416482350434,0.08002490562163359,0.03417424495956775,0.0749881767688991,0.02709114917728608,0.010341717067297009,-0.010801548464702278,-0.003163417642653604,0.08372074862238513
1998-10-01,-0.07675525056364667,0.02678187040559891,-0.020561213716019704,0.05427379351687216,0.027734673316022224,0.00903992208727499,-0.035039116249660315,0.025301012170905808,-0.03075966710159263,0.06384231846538437,-0.09215261466179979,-0.01579725549267311
1998-11-01,-0.03149798678482599,-0.013019536154385246,0.04974126321574977,0.01468879398591171,-0.013554891303096898,0.11048316304386967,-0.040022792828136644,-0.0514467802091348,-0.0568136669872585,-0.005311752450469437,-0.02227231129237269,0.024023985498937143
1998-12-01,-0.012158833268759365,0.01811665315662347,0.02784218994141145,-0.014377849099457926,0.021845196534350242,0.013165767261257623,0.02524780954616052,0.00011887374692849037,-0.04190926552740605,-0.023917898277528164,-5.614862381688299e-05,0.06599579737510405
1999-01-01,0.014236949782248463,0.0887790762865077,0.09409295914225302,-0.03408486828835857,0.07821498225578762,0.07257100942085856,0.017612196867169593,0.007778513146093729,-0.04294271903034285,-0.005178395284135412,0.0725226801542126,0.07099032315166741
1999-02-01,-0.001702512323576014,-0.039263401437333784,0.01719922010037755,0.04963768319487134,-0.02842197798510701,0.03134006830680307,-0.047075609448272146,-0.056043167618923785,-0.027567493236893965,0.007963191269746718,0.04660892177502659,0.011682733813894734
1999-03-01,-0.04624466874850201,0.010563688366168377,-0.037692938362494856,0.037430392181439454,-0.0017300531014472628,0.0013162179076538002,0.040616245615753464,-0.0027018311141260645,0.03438058322811303,0.03816895546473657,-0.009533915831295248,-0.02746922321983384
1999-04-01,-0.06279819583581772,-0.004667708726642911,-0.05811979684057876,-0.002989636231293895,0.005745322318819838,0.014029448626414637,0.027206887306493725,-0.008198303987490064,-0.0023363345052476473,0.05072885369827306,0.016335285483220927,-0.03768936448518248
1999-05-01,0.04760366777536402,-0.023042777078842037,0.03993873377959301,0.00022859312194717016,-0.010774874014022669,0.020057085609641957,-0.004873884033852064,-0.03828383225911765,-0.026324530653893286,-0.021542261430079444,0.01589524075759926,0.01042633678964204
1999-06-01,-0.031655990953769524,-0.023154365911251515,-0.028569374397393942,0.012512271102890899,0.006282007136928856,0.031873855758091235,0.03950875360629001,-0.014655282349278773,-0.047276923168604844,0.024260335490902386,-0.04235006114477387,-0.005996178952734649
1999-07-01,0.034754019259784254,-0.030795917066183252,0.020062853159883817,0.007816516349461598,0.03165702969807834,-0.02193085097841424,-0.0159047759687574,-0.01689700301410858,0.006208392894043127,-0.024055338962646926,0.043559147166344105,0.01875023144302021
1999-08-01,0.024399173981238604,-0.011286980844182434,-0.002971699969124797,0.003949927038080328,0.02207739778632898,0.02402771488105635,-0.0016561322318745196,-2.4596621138280184e-05,-0.01881911005021482,0.0009313331044638945,0.008374132758601214,0.02278380739901272
1999-09-01,0.004715412742346115,-0.021956392320779308,-0.03898082096505631,0.00849615508763878,-0.0037251706719305605,0.014049771879728574,0.0037570080173250794,-0.015282159034186836,-0.011761262382731476,-0.04269510027599388,0.024798172594600484,0.008616711910084843
1999-10-01,-9.72966521432284e-05,0.022498940769341103,0.005587828208905663,-0.010037128665685915,0.01703779079555116,-0.0035325460290850062,0.028758357539113825,-0.013798623529765632,0.026519840605603875,-0.015146635319592282,-0.010163762086796896,-0.006950398163822941
1999-11-01,0.02201062234913915,-0.003791412542388026,0.010344534211865597,-0.008491235168275338,-0.0031885908651060964,0.02366223990903271,0.025714583879575856,0.006597116546399772,0.06452953889389146,-0.025272722086842458,0.01748047228283639,-0.016243004646703453
1999-12-01,0.029391289263373144,0.062281418679977656,0.0041431522269756455,0.05727799412746328,0.08123846941763051,0.02498084834572052,0.07862630242380297,0.05811564250406221,-0.0016399009057040306,-0.05533778627706714,0.04885246737222941,0.007891173379014842
2000-01-01,-0.00554634467279795,0.03366975330879972,-0.005701907620051922,-0.0066638974006531385,-0.0002929739814040844,0.03602883524731444,-0.01463310767808436,-0.014115513025149741,0.021691574559565857,0.03452877205812049,-0.027265279993536725,-0.029425327854176345
2000-02-01,0.003196232674067183,-0.0014436038631931263,-0.025127718348670152,0.013123714313821873,-0.023032535386928,0.031527969795868714,-0.00202330830827214,0.008371682860964368,0.03560876160739404,-0.005639596360413868,0.024835779188335412,-0.023560537652382182
2000-03-01,0.03296057415788868,0.042594076095414,0.010244390521440506,-0.0016602336812848253,0.08335134211415787,0.0036568034270887135,-0.04340860759047997,-0.11495373948241976,0.0320841237302881,-0.03414566450898165,-0.02201457690168171,0.010332638107583215
2000-04-01,-0.04813755683167106,0.01969327963349083,-0.04496202233841359,-0.07652063630343815,0.002913142678625747,0.001381600310304619,0.037335775189512956,0.0111384339547979,-0.006486843005142052,0.0365657273960314,-0.021579204852308118,-0.041233579887867154
2000-05-01,-0.023934539651166927,-0.009019448206840435,-0.049009225964619214,-0.04568546633701659,-9.4936939512444e-06,0.03582423483862199,-0.006724308446592009,-0.008473773615281885,-0.020583095403172175,0.021725519832220347,0.003435462632588717,-0.020586106217752646
2000-06-01,0.031818370696693396,-9.598774085041398e-05,0.0021170184394818793,0.0063100867800192865,-0.013241621353382686,0.0018677350850581013,-0.040374541965882506,-0.015231828490066861,0.02262540220552191,0.0226045812164106,-0.00360661170276859,-0.017020107644216367
2000-07-01,-0.020797007311181528,0.011725799337372292,-0.01344126717531864,-0.0191780901962263,-0.0070507486617425,0.021179182578209284,0.007140444535820624,0.0028983982233582004,0.002312143860971145,0.015422714295370205,0.0009454245138948793,0.02818235234222914
2000-08-01,0.01213111612371895,0.0027700152349404697,-0.03757086260555915,0.009285038103239664,-0.006571440781018636,0.04987245405158235,-0.016853055104926542,-0.007427029100093336,-0.0015848706159644463,-0.03932317931844557,0.02686218496134935,0.03324538581209218
2000-09-01,-0.034356170516705115,0.0038214604848679783,-0.028353612803252437,-0.022322019443194466,0.0006738436112501313,0.019001429494096066,0.019649461088480417,-0.004159964221966289,-0.01244098809831128,0.03164946645675796,-0.003674331299810208,-0.0027339913722118398
2000-10-01,0.012612793898949915,0.0036281261119967324,-0.03234696861822263,0.04425072007709357,0.005346845301080521,0.00615319001818682,0.029341645785817112,-0.0011719255192117542,-0.009039157623542965,0.012240663675163023,-0.00015731922789447903,0.013143035092822877
2000-11-01,-0.05860538899495309,-0.020875830911300748,-0.018865940597686048,-0.010078504026732568,-0.014416258499255428,-0.012354091296947601,-0.00025217649960781584,-0.04366584022453368,-0.009432074333857711,0.03741460815747998,-0.02543603637330701,0.012046651810772224
2000-12-01,0.0181776397964957,0.00765134797575574,0.029017266645629508,0.0006735296500795198,-0.03086745362775213,-0.002108106971575037,-0.004426580170956594,-0.020466167507928228,0.04756208137931897,0.01996798768951296,0.002601671898646886,-0.03745715037511054
2001-01-01,-0.02268838994733597,0.00570505502474634,-0.025937821378623507,-0.028154113499631882,-0.0015116810384842004,0.021907482122842523,-0.02556357707051935,-0.006977787158869851,-0.008779337463427926,-0.0381277621748959,-0.0021480238096458766,0.012476770463065208
2001-02-01,-0.009034316268937814,0.009019101630752322,-0.05950371268647622,-0.005826742664937117,-0.010216372560681619,0.04964550868547309,0.043007879775954876,-0.008648596436328242,-0.08345968674582636,-0.02687489041597306,-0.0003043406946896097,0.021938597619435493
2001-03-01,0.023955618632679997,0.012344070054026428,-0.013151630937298733,0.0423243096614566,0.03938727579083679,-0.01759795912512109,0.02621592412459693,0.014480597423130646,-0.025581978601267204,-0.043307607511898494,0.024834264691169953,0.05204810990190544
2001-04-01,-0.02031534819528377,-0.04650769040526658,-0.03301506710647061,-0.01327754925850787,0.027189006285696336,0.018814217465107447,0.03820023434114297,-0.05168527708381596,-0.06561678264538288,0.03844030526684004,0.02440663806143311,-0.015604974707391448
2001-05-01,-0.013979570975731381,-0.02432883522232585,-0.0026267115098033704,-0.019089139503203095,-0.01522973239740263,0.033080672438278766,-0.01339609740363384,-0.011908883004384287,0.010190585588719653,-0.025777055912149453,-0.001285343808797854,0.007916407516252645
2001-06-01,0.010906481124566271,-1.7447532269803612e-05,-0.013405607355559773,-0.015603098915421379,-0.017318348189827578,0.0012907217406176923,-0.010184085526650446,-0.015927858490564287,-0.02810452456318573,-0.02063754724284367,0.024865607623022652,0.002911514947188685
2001-07-01,0.02039362119281996,0.029784493336858446,0.017828059283393576,0.0040883510079384525,-0.03545447294669464,0.03385914779722695,-0.022187137580385003,0.036200572117873156,0.0064601864011133775,-0.021168634662850398,0.017115566170596456,0.01720398415956561
2001-08-01,0.006010293948313437,0.04657661247994961,-0.012306716835009971,0.010580273396776503,-0.004650918601305609,0.005719777510264749,-0.00404395957656982,0.036016171031941,-0.015404039697932278,0.03133734517771923,-0.04091901826887328,0.006936193372641125
2001-09-01,0.060844134006677306,-0.003352579722823031,0.07548672630125601,0.0012348106666376503,0.009105464753059374,0.02941853662236703,-0.03659250001612879,-0.0007593666178939944,0.0047922045093275615,-0.05590199134357706,0.016268953029536837,0.012300494638922401
2001-10-01,-0.02377835409628424,0.04184072922196307,0.00996409369430763,-0.0005350454078676968,-0.001547719784664913,-0.007878898616908441,0.01937887961505926,0.054693185109342936,-0.0023046573912362087,-0.004271277390318327,0.01326532365486746,0.017056672370931437
2001-11-01,-0.036757764547628184,-0.04058380576830991,-0.0059869313327881105,-0.042314350278190554,-0.0013164846895497755,0.027634903550616735,0.03933219665351457,-0.0399427781973455,0.037648733727056766,0.009626812289584974,0.02265264243103606,0.015162487531610515
2001-12-01,-0.010681651631578313,-0.07101496328126265,0.04367600820032513,0.0084941175217328,0.033267110441410126,0.01574121325394593,0.007776016174848631,-0.05258314741628173,0.05240433607354258,-0.020067145244177603,0.035479591950097734,0.027790352754829568
2002-01-01,0.002566717378039201,-0.004801953964577381,-0.0033110449742403004,0.02166667991949044,0.009546497955102849,-0.015196650075927184,0.002812652864285688,0.011967451306619319,-0.027299122627536882,-0.02784851853308695,0.009383826767612463,0.0065199423035238215
2002-02-01,-0.0073527540300877894,0.0144701807476678,0.007115583138447329,-0.008617941317223729,0.014970549476494618,-0.01995409013684556,0.007440043077200752,0.010111251888808365,-0.010823417163459612,0.013732584719699063,-0.018037119058517338,0.004221172312105608
2002-03-01,-0.02478812625677302,-0.051540347307346336,-0.015273691735035528,0.0344365579819563,-0.022048361543089146,0.0029800601241046516,0.025045212827442476,-0.06559405925667736,-0.012356179991540548,-0.004202620525194644,-0.03246022132541354,0.009429022507563077
2002-04-01,-0.004442553733851511,0.04935690533221088,-0.0069559753225102655,0.01344397294098902,0.02612921432527358,-0.0046399230012898526,-0.0011931258598248048,0.03270563586098701,-0.05252264867507233,0.02138482587062283,-0.01450784129742713,-0.0476006003651431
2002-05-01,0.004137924267718401,0.035704133484262074,0.02713524915974835,0.024309177719432494,0.03814042028499616,-0.060832808872111704,0.011198912447217954,0.0058335968857138225,-0.06751751366425662,0.035384358059193974,-0.03396401571417594,-0.06103098180641029
2002-06-01,0.036969413666216186,0.039692916476381464,0.05053882322877314,-0.016156082397663564,-0.010478350784913555,-0.019472471738119754,-0.030173670822394087,0.012872163875936404,-0.03809034570744297,-0.031069699438082927,0.00013384813747921933,-0.0655494988667361
2002-07-01,0.05731732689225049,0.0251776790212149,0.08334275907577411,-0.007736808765547624,0.012634091275849807,-0.04164327011922792,-0.013658367301544983,0.030501121194246757,-0.03910003427096961,-0.027223907298558184,-0.029783006837520016,0.0713539768239908
2002-08-01,-0.00040476011548976065,0.03740096510477475,-0.03822543774593856,-0.011493747920128774,0.03666228271477118,0.029709608011509306,0.00932888632225221,0.03158903858673823,-0.04784320665892009,0.007844678459757863,-0.03974590398870173,-0.03582656513423846
2002-09-01,0.057789027268967404,0.016035363250419044,0.04892775407663693,-0.058601616313612305,0.05126185528912647,-0.03859389870500738,-0.05980030509297499,0.047038323555585126,0.049749848244653845,0.02023050085503812,0.06150729070029788,0.07251005278595943
2002-10-01,0.007704912655726882,0.004590019583804939,0.02445682597056946,0.013593799986264416,-0.012716390959654347,0.01926334276643845,0.04920013351868248,-0.020020741231118886,0.0026357086708265294,-0.03892715281843105,-0.017605660437405257,-0.03084602943707732
2002-11-01,0.02138567570533832,0.0086543126394366,0.03790866828083804,0.039047966308701366,-0.009483350577358511,0.0005466312124644804,0.017854993618489676,-0.0141217582978066,0.014197143048518693,-0.0011840909844342284,-0.0008257087952072302,-0.027214476940814972
2002-12-01,-0.02324148772805304,0.015062705687114956,-0.010970698617315061,-0.019695361155076252,0.02559859724202919,0.014951816957516934,-0.029511969898465665,-0.0016285470430304069,0.028997488141528797,-0.002181527338173788,0.024725963380702837,0.022040882472978175
2003-01-01,-0.0073770223211219385,0.03692840859730628,0.015564619499012486,-0.010140429234886632,0.004632528736690054,0.01183208114362101,-0.010538419586990444,0.012123665659226195,0.011255559597527484,0.010413884023401964,0.013389018638063792,0.041338732456752646
2003-02-01,0.008259261810856688,-0.02343631823336751,0.032928871514321084,0.012726448614277684,-0.027344384189154042,-0.036860056900223585,0.02584424992320807,0.0164872406777676,0.00856014046788581,-0.016976609218960135,0.005804816861812817,0.06817510889126899
2003-03-01,-0.0013250013981527585,0.01897072435485744,-0.006907713037420603,-0.0049757352403531855,0.02630937976739379,-0.0023897156301441766,-0.02049446758875042,0.0010442452911888667,-0.01476646624058255,0.036232452854833015,-0.003159021624217855,-0.027907181143377886
2003-04-01,0.06139849307900345,0.003495895778838415,0.06137178706105368,0.03178024948904613,-0.006038459000356927,0.010478012545307084,0.016998756051641452,-0.04150923881191224,0.017019304308755086,-0.00621471795019167,0.021123271951416618,-0.02448358497624496
2003-05-01,0.03620409441383608,-0.02047934894080675,0.011652139933070061,-0.012384378493665943,-0.0030884283189796563,-0.06317571843001779,0.0065620510407985565,-0.011224032453695377,-0.03528336630809879,-0.03508688654822502,0.03420993542067818,0.012353933942051101
2003-06-01,0.006165663598565717,0.015028834160322668,0.013756318125148697,-0.0048186899090202125,0.012071439810273903,-0.009690815721871696,0.014966264601682686,-0.014392096317966589,0.0027527079783761597,0.007167046847620672,0.015321694783032252,0.03720442939698402
2003-07-01,0.0054086236979564006,0.048752547664055734,-0.050676462254887464,-0.039121225513680795,0.024013710064097374,0.00880614174434298,0.00458429357656832,-0.05641621744283809,-0.0036907094837622246,0.03745103941969613,0.0011406464563195617,0.012483296917858643
2003-08-01,0.008784237939863417,-0.00045463124117140803,-0.0007820374867456567,-0.00952449027515135,-0.010623132633068568,0.004430315542683962,0.008440085205362229,-0.00808981069011522,0.02155084917314948,-0.0003459429211961941,-0.004986573874700012,-0.00912795961055165
2003-09-01,0.02286070211151751,-0.05050330744713568,0.04922883986930138,0.005364096334201502,-0.026397807899558822,0.054076104079755466,0.02038373544915973,0.009115394711374859,-0.03714224308793578,-0.003190074819522809,-0.0078807701077171,-0.010239026693566378
2003-10-01,-0.014327094984428225,-0.01428007654868824,0.024241870203868723,-0.019137231120890934,-0.044079786623650155,-0.032934073027748326,0.028724513001390298,-0.04110253714511067,-0.02441858972493532,-0.007478516373152266,-0.01428007654868824,0.03208077902257111
2003-11-01,-0.009146922985081721,-0.008853049998173917,-0.020644316110724065,0.014371945697387156,-0.00017667318339850357,-0.027478005967431177,0.012498606405884608,-0.003307048122675971,-0.015979953364969934,-0.020279895779178856,0.01194995646137852,0.019193621030435364
2003-12-01,0.011514469449994676,0.08551054082528675,0.016910076505307514,0.01967966466346361,-0.03168081755226761,-0.024302878021326482,0.03478152748442713,-0.05788257098404967,-0.028905697534673445,-0.027041192588687552,0.07779695024660659,0.00989012397232536
2004-01-01,-0.008243682749696241,-0.025268623868974802,0.02577801377497734,0.01514801580497789,-0.01906203124653217,-0.024185540751356486,0.013882434248977062,0.02098157837984138,-0.018611060886044545,-0.0032796106116620882,0.010352374042164448,-8.902976594562954e-05
2004-02-01,-0.013598123372341654,0.03709883386609083,-0.009708676238517927,0.0171855252040318,0.020340513205487402,-0.016964018202360685,0.019859475127627105,0.015502363088418743,-0.01839926715478055,-0.007322835994382354,-0.004471264391851859,-0.0040771647404129726
2004-03-01,0.027461695370672015,-0.029228546089115064,0.015769343993342386,0.013046243154146856,0.006207721412448115,0.010011113233405412,0.017275669254898717,-0.005485337984141733,-0.026301488028957834,-0.019658722340106013,0.008795158782976006,0.02049659337969173
2004-04-01,0.005172992997384557,0.06926638419423158,-0.01747028019555367,-0.024495984011344542,-0.057621863801342196,0.07358988830819023,-0.04902650601502671,-0.0057430835319862115,0.04607288871077551,0.030416303777208775,-0.050228508987330125,-0.0829820955832299
2004-05-01,-0.01015868035332529,-0.005573151629625174,0.00935458503230779,0.004906665672519142,-0.016570706180166483,-0.010298681591957912,-0.011368453482827466,-0.01003516343852325,0.013654647924100094,-0.0010989593098449278,0.002202785772061385,0.017116367851155372
2004-06-01,-0.009618080121868095,0.004782105069404275,-0.038212115312127,0.009937222948836323,-0.006209446242573382,-0.002212506463170245,0.013416748610053198,-0.019867900407154224,-0.028761216315495733,0.014324904996658634,0.02418524614948162,-0.01260592134029086
2004-07-01,-0.015300143263390985,0.010480479357082743,-0.012250185143815396,0.005956833725747954,-0.02189267029748467,0.004885639845686986,0.008933177480557334,-0.0015179449795395112,0.010030956449446628,0.024755331203363096,-0.041461587702325935,-0.015813247380392637
2004-08-01,0.008627479845847138,-0.03904429090725131,0.022489589731698588,0.008697328036984179,0.004008856714269351,0.005774431551430818,0.023311727138741252,-0.02714666169460194,-0.001392030614817891,-0.01218730469230064,0.039677307375988825,-0.011723465829920288
2004-09-01,0.009351022717736536,-0.005193389590287015,-0.005203630871339487,0.03819460990516807,-0.010677673515633498,-0.026544978368425533,-0.002355250090586988,-0.006951124726887682,-0.010451953999258223,-0.025831756863676825,0.004731524503303701,0.02274728847482322
2004-10-01,0.023960549615273222,-0.031081100494867498,0.03382562854913925,-0.007767571725381119,-0.020693911819442246,-0.018026351970476785,0.003389481006216403,-0.005297780985576408,-0.044639301520125026,-0.031867420167910485,0.0010290420316495575,0.04740711217777266
2004-11-01,0.03894330387274042,-0.01711967432514633,0.05692286278454225,-0.05451308244355199,0.004002826669837058,0.02254811458814558,-0.007377539131523577,-0.004425100454063198,-0.027959433662175903,-0.027916414082305753,0.026329051409346677,0.04401807000600294
2004-12-01,0.03956303304713399,0.0015143975048188922,0.043694479684326486,-0.01427177466134788,0.007762113876324119,0.01393766441917903,-0.008504027097402698,-0.009529696417607801,-0.025761061818791894,-0.014287774536467616,0.021401496884740377,0.015150482364766115
2005-01-01,-0.0040545258913144136,0.0026897572996060592,-0.007549969341575398,0.01706962168473665,0.000672336170483618,0.0015474328059397182,0.011629944372472306,0.010057910382897264,0.018479267818925182,0.006806484694948205,-0.010390848280503075,-0.03382521884835239
2005-02-01,0.03167090574672835,0.013041643601623291,0.010315172139040799,0.014175223114853903,0.010975679348916263,-0.013996619441644733,-0.009849131807793588,0.009892379418580144,-0.022459304467716344,0.010513378331995178,0.02228228982504128,0.0039796308071573605
2005-03-01,-0.022308737200634608,0.02477771325958887,-0.02797974640014262,-0.002615520945163074,0.014364033069813273,-0.004793660508890244,-0.003076529844942844,-0.013601700532640582,0.015620162651137252,-0.012453805292935338,0.015067293885843448,0.012467564499756138
2005-04-01,-0.016155006689521675,0.05003433854715354,-0.02795512235359374,0.01275170650790248,-0.03338027635148803,0.0019334536742021252,0.01669057462726401,-0.033730845796149184,-0.0015349657435772897,0.017094936888374143,-0.01583825250505552,-0.01671152550878578
2005-05-01,0.013885020988349874,0.008272092210683066,0.041031278126703444,-0.009269095696601585,-0.0008478113691533135,-0.04784917522464846,-0.03276471995494273,-0.030598704124590467,0.023872010028403653,-0.01267144860322384,0.019176296123294478,0.00775906321085279
2005-06-01,0.012449218388234847,-0.01180144408944217,0.02880384915581972,-0.02348770254680541,-0.014090757713347014,0.006104486762457348,-0.022406867792186456,-0.017368047489059152,0.02582353745562843,-0.03242564182765154,0.02309381719031882,0.028287492356572342
2005-07-01,-0.013374091603810086,-0.0252087947280272,0.014357820127210744,-0.029170801368363235,0.03463700437174727,-0.004487263622590509,-0.01347329166209683,0.0186131881674279,-0.0033705973933567525,0.010105595799914487,0.03717219171913338,0.01566698363118777
2005-08-01,-0.0348213093197588,0.023915314654228824,-0.015300990830982828,-0.026745963009662522,0.015421674379076463,-0.02128925911332591,-0.012681293344712461,-0.023439210673744482,0.00230647919068898,-0.0020369946325102892,-0.02855629632304889,-0.014418751733657083
2005-09-01,-0.02360352149063728,-0.04491373304854232,0.027840892858593706,-0.02174479835184465,-0.03607585676881301,-0.0009883388115454292,-0.029206993190593195,0.038822041632185014,0.02768155524086187,-0.018650595030213418,0.03743849665821495,0.03951219650852499
2005-10-01,0.023733711461887543,-0.025799144414650393,0.006166616454144559,-0.007702421007495343,0.01605027512473673,-0.017710493038865547,0.024311720074947384,0.023149531712339237,-0.014971141822544448,0.010077419557869042,0.021411677545653443,-0.019189543371466472
2005-11-01,-0.03231904464570001,0.0012995377455250398,0.00024688639430658633,0.033927042602654785,-0.03245423407682315,0.004852984589161099,-0.007256631212785626,-0.006299431002493737,0.026781025969075885,-0.04344137664506737,0.03087936671766698,0.028421721834778348
2005-12-01,-0.020256381021125106,0.01737871330551638,0.02161596407632935,0.006317834555977947,-0.012066985161040069,0.0033534371287955262,-0.0038921065020695645,-0.001104825090267582,-0.021215829422667098,0.04286917797280779,-0.014371524591657643,-0.026157332205037097
2006-01-01,-0.047835471141422385,-0.02730481957272765,-0.04081722191513262,0.018056107971942303,0.024472393896287015,0.004322468542571259,-0.029673315547132772,0.022810946587335346,-0.010732608202170469,-0.03676446982733548,-0.034395545780528454,0.03837460804548659
2006-02-01,-0.0048363309889537616,0.020062703211303066,-0.001955705249051257,-0.0030340183036455114,-0.0005696031985502827,-0.00790976343156918,0.02795848219148103,-0.008030978020711526,-0.012711258395960334,-0.02330746222892465,0.014532523707057637,0.008840478868317321
2006-03-01,0.008716384458967169,-0.027154789825928078,0.03978598652543469,-0.007397856491576739,0.021230793310359816,0.03025983056207255,-0.0153316481000343,0.009069832065988055,0.002887620474408405,0.026950737914123796,0.033331909185038804,-0.009114001215754152
2006-04-01,0.028685670651564455,-0.010001013610075554,0.026812749431296027,-0.01701282771058291,0.03136665028143623,0.015880910321632802,0.035865019194187546,-0.03596777678323942,-0.017364086697532644,0.020814838397117015,-0.010001013610075554,-0.02179347742737505
2006-05-01,-0.01400085619429177,-0.02396464541385357,0.03551114055629206,-0.00732322071108283,-0.00014918262426562087,0.022468028333082285,-0.0644386722954535,0.00601356844099274,0.0721031842047619,0.04468442461462095,-0.02396464541385357,-0.07637669553766178
2006-06-01,-0.007899371299455381,0.03533251843861726,-0.0053800789708081265,0.00246439850309893,-0.011517193120578728,-0.0005597918160008154,0.004722824504646822,-0.004594233719845843,-0.01494979196074606,-0.00548507091357619,0.029819197659406996,0.05430560288834207
2006-07-01,0.0033675314237850674,-0.03150926945317489,-0.00933161951680788,-0.00483285771710766,-0.0317891117305593,0.0009343103559632633,0.003286167557836143,-0.016028072231113286,0.00493039576927544,0.013310943546584705,0.014127625340715709,-0.055784366019962964
2006-08-01,0.0314644249171641,-0.010507047484042563,0.006454615525476098,-0.034739816020699234,-0.034423783311785486,0.02137737022688378,-0.017591329766679212,-0.03317568623333453,-0.017934343024299994,-0.026266280788875353,0.015851179414266767,0.05862503153956351
2006-09-01,-0.005540986206624655,0.02515246984689808,0.0023760003986942396,-0.007417557731546141,0.002516354787965324,-0.029274230891051183,-0.002691794727777444,-0.010854862392511893,-0.025970533304132657,0.02523232503840192,0.006660618210559128,-0.0036672504108040574
2006-10-01,0.00221777196209632,-0.01952126509924127,-0.014612200441143775,-0.042674981078161284,0.005320013458546187,0.021907619984049245,-0.04260678155934864,0.020593896278829446,0.022184368666468585,-0.014316427870373329,-0.011182925044163352,-0.0372278461455196
2006-11-01,0.00703794188783168,-0.025227310927552288,-0.009907335080430034,-0.030371133782524144,0.03772956053039564,0.03963256813047581,-0.01009216823149202,-0.010099337556683016,0.03179171419937707,-0.036745762582525314,0.025227310927552288,-0.020142957215374884
2006-12-01,-0.0016335184895844954,-0.00984692296128552,-0.012315837968728054,-0.031477562511317746,-0.0565511400753939,0.03692428611017767,-0.00780415444969803,0.06254004538558426,-0.02299877697594523,0.03665057925639794,-0.01464286584262188,-0.0275195640034267
2007-01-01,0.0006414646215893655,-0.007873564189808257,-0.00485524568773119,-0.021185886847859547,0.015956613214913252,-1.8351867475286906e-05,-0.015071334778786537,0.014286205170579302,-0.013194613911969844,0.013144263224941733,-0.0019176779368404726,0.03218401233401886
2007-02-01,-0.03134938889014791,0.04079966450693525,-0.005167553804825135,-0.002549294646313875,0.026671483641728208,-0.015089334168246281,-0.020159749441744913,-0.045509831465460816,0.009816563724593394,0.0008286652609250617,0.01332805819994577,0.019363833002769504
2007-03-01,-0.014065963016902482,-0.028862381952019567,0.006369577169682276,0.021958180887108814,-0.049289445974294716,0.005359209864704122,-0.014121953109408123,0.030528630523680093,-0.0017507658320324092,-0.03265929188759672,-0.015831213034272557,-0.014381419948328584
2007-04-01,0.04327097496364514,-0.012906031779738869,0.01566347152524963,0.053517765462666164,0.0272671762987896,-0.012054815051584388,-0.056756801745686224,0.0007260265047836246,0.02880885572301372,-0.06214485544328307,0.020679419121727143,0.012993142533289476
2007-05-01,-0.01476233320600634,-0.04941006695125157,0.02401606146691728,-0.0051633838753767465,-0.055417316225569044,0.0160786881024346,-0.04779573784895236,0.03130008075185096,0.017678041328084794,0.012297640064917919,-0.004943835113939609,0.01876696489564182
2007-06-01,0.008239661405171399,-0.03100389782054644,-0.02482726962892849,-0.01816487342699367,0.021719488108194795,0.008786107877578095,0.0178725564122467,0.04430932195757399,0.01451603313333913,-0.05728827959220005,-0.03897695121957407,0.019458475325745305
2007-07-01,0.01655820040472803,0.01864939332750348,-0.019336866884083984,-0.0644892774929193,-0.021241786435143413,-0.0032103285526479306,-0.006024998283373403,-0.02167771294838562,-0.01952668574703465,-0.03356028615542425,0.009524447307375792,-0.011719364708095715
2007-08-01,-0.01791519582460991,0.036351699571440244,-0.04666607488245242,-0.03946119040780994,0.042168302756224615,-0.014693250225919934,0.017885826243890506,-0.023901683066678895,0.0010927908716270003,-0.004931839345949598,-0.0065320768778532965,-0.039674826869135815
2007-09-01,0.05391717142734043,-0.0013111887625912048,0.02338261953403954,0.06736958671274228,-0.024455622815058337,0.0006430744558696174,-0.012571042740134264,0.010256090587146908,0.06488206587887145,-0.08695207338848908,0.006048574772578083,0.0386702681409013
2007-10-01,0.010284645065315472,0.02248153469826047,-0.013750296277625033,0.033767975942262766,-0.001980408241210389,0.005382787216917765,-0.016237462199158743,-0.001997093227171856,0.027011698223616345,-0.07318848992311885,0.0026742493021439276,0.08204837438804875
