Date,equity_index_gdp,equity_index_cpi,equity_index_interest_rate,equity_index_exchange_rate,integrated_equity_index,government_bond_gdp,government_bond_cpi,government_bond_interest_rate,government_bond_exchange_rate,integrated_government_bond,currency_gdp,currency_cpi,currency_interest_rate,currency_exchange_rate,integrated_currency,integrated_gdp,integrated_cpi,integrated_interest_rate,integrated_exchange_rate,integrated_global_macro
1980-12-01,0.033875278987488266,-0.017078203102937114,-0.021407539704660687,-0.005324360933130868,0.004780981740145437,,,,,,0.011459235591785029,0.0038798318427705914,0.010931942129895142,0.03556795846985168,0.02718193129717417,0.02871048295431289,0.006411431430299789,-0.010212269935973694,0.02945956056315653,0.027593889551887518
1981-01-01,0.0006144670796583945,0.005205208371927877,0.03189416353354498,0.040330680620974176,0.023200536618008742,,,,,,-0.0005188079324091954,-0.05286236345743559,-0.000509098871064964,-0.050734455202288135,-0.05355671445592002,0.0034490771477012645,-0.040294014541085624,0.03308344858377546,-0.023929051926331137,-0.02205977435083896
1981-02-01,-0.0024269383219823366,-0.0007204060787402018,0.0054365541873674095,0.009091433853172062,0.0039339003474005456,,,,,,0.02815904889367586,-0.054970437324780796,0.04440753708686051,-0.05835419471933846,-0.04603469208525688,0.010011568004366067,-0.051551006613123104,0.04008692456298871,-0.058718270622210945,-0.037907651178512594
1981-03-01,-0.007872745080461024,-0.03379969424409915,-0.0373860627218498,-0.03256567126974159,-0.047403325780189985,,,,,,-0.025028589042495338,-0.03552670400043282,-0.005705534823485723,-0.03888622859993841,-0.0479963033336389,-0.019131941474235584,-0.04739129463791337,-0.04278473687981269,-0.05962591922694815,-0.07270589617643965
1981-04-01,0.00437770538642216,-0.027872837849781066,0.02330549992234437,-0.011813500857539471,-0.00833085290654743,,,,,,0.030062835377182705,-0.05207642792751307,0.023350601822133242,-0.05024955342372743,-0.05289548619134207,0.017872167906198312,-0.05818840022649397,0.03849271420287662,-0.05790854189844828,-0.04037206802350063
1981-05-01,0.011231952514107088,-0.03899396321749891,-0.041281535121091784,0.01509918480960777,-0.0040176376312823425,,,,,,0.02583004635614682,-0.05176405673783714,0.009945161242855655,-0.05181097740411238,-0.06371785575627147,0.018161088865557475,-0.0677820647394013,-0.034047166960012636,-0.043158010061051716,-0.04699347629071698
1981-06-01,0.011243370551910365,-0.0004452304240085716,-0.0183075323195085,0.0024707861904915574,0.004841192422864703,,,,,,0.009114303657829108,-0.0478365410365759,0.08516269865912988,-0.046528578439890854,-0.0542430967283756,0.011299809188486604,-0.045095522422457714,0.04903408324672198,-0.04842898640305115,-0.03451207077691622
1981-07-01,-0.02372925192960852,-0.010825209794963951,0.023137555166862934,0.031476708483578725,0.05413633161246527,,,,,,-0.046967462806056605,-0.09144860631955111,0.01937276968573436,-0.07750891063663938,-0.0874232731790024,-0.03669029536401293,-0.07391479918354332,0.03643009260600712,-0.05570210510085277,-0.08487286231857445
1981-08-01,-0.0336761329413051,0.006999673828675783,0.02437611012598551,-0.004301974592404826,-0.037558154700688955,,,,,,0.062292220355195924,-0.004891380419110446,0.024913759572905023,0.018593161807164364,0.026750159609947897,6.369509313658306e-05,-0.01518047060552241,0.041162359765846056,0.019311747491018754,0.011689310056762487
1981-09-01,-0.02578919475982619,-0.06893528631854617,-0.04810404703471054,0.048967997938196575,-0.05742638406572567,,,,,,-0.003136412311901892,-0.01638259960582681,0.01029741067193492,-0.024540307717412793,-0.021152207853836823,-0.026211294696732945,-0.06596545622876693,-0.03671784786729706,0.016152648824034267,-0.0414660255798387
1981-10-01,0.00900854251671535,0.03432990646135077,0.05332202770686952,0.010118554516036021,0.035085660665845904,,,,,,0.007824171646528991,0.03050318695132143,-0.048320977584276385,-0.05977307662399205,-0.017116534684511762,0.011337172023583256,0.05373638519796408,0.011802191850229229,-0.043796706383615595,0.01170732132477366
1981-11-01,0.052461490150848826,0.059113121739322136,0.03499401539779294,0.010825408907563332,0.07144170131336684,,,,,,0.05091959110150839,0.021114822445950438,-0.012141123861842107,-0.051642237301786485,0.018569577236564053,0.05614159724972569,0.05281173809939217,0.027117931317514526,-0.0391217624099849,0.0530388595749041
1981-12-01,-0.01841808073448514,-0.004423589950977933,0.01159972450735866,0.022163912373063522,-0.00140548227739416,,,,,,-0.031901714072344045,0.05525309887127858,-0.03503959520987746,-0.07754840595200613,-0.029686939129785105,-0.026620626813934577,0.04274574529695086,-0.02519405700875428,-0.03798772079208134,-0.022288650228532735
1982-01-01,-0.02131859223268469,0.009322491521635286,0.015623259890236744,0.0393316813752006,0.017156294701815816,,,,,,-0.03699612590455,-0.028316110294720587,-0.04264721607840691,-0.04082931617303039,-0.04977415813664824,-0.029857798589124976,-0.01775514031109735,-0.030242045494461234,0.003284975421550795,-0.03306736573431566
1982-02-01,-0.04013242415648622,-0.0521944150510113,0.009539587402162902,0.008900365042397823,-0.04290594962442744,,,,,,-0.04788584240509267,0.11393161747798432,-0.02380352289988638,-0.12103866396071823,-0.040041246568806706,-0.04655775304236933,0.0754416085142645,-0.014229269349434151,-0.09112669616559302,-0.05139664022938483
1982-03-01,-0.015072221883495605,-0.025445817532204977,0.03365675484209456,-0.0036553340801794456,-0.015391586232691082,,,,,,-0.03125616702564103,0.057478479501448965,-0.03220551366614476,0.04833224400150282,0.033985967936948996,-0.023114463394664,0.04372356642567516,0.0052845055309886264,0.03882251050535395,0.016258301021807506
1982-04-01,0.021093288591317663,0.026166438869066784,-0.027478424683719492,-0.0007041744084386354,0.025121301381919484,,,,,,0.018273223519816424,-0.032797896153236326,0.014083946096590687,0.0019454542053658826,-0.00767112904561926,0.021094325879540632,-0.0038305820558002966,-0.01630388535825077,-0.00157388820541152,0.012431674000567059
1982-05-01,-0.00854673609844654,-0.013750565210500667,-0.004456174127180688,0.017040396328412123,-0.01130613418147167,,,,,,-0.026883055291762638,0.028109536396648423,-0.01177199772967927,0.009385720091500122,0.017389830317274424,-0.017042628837616133,0.018674969210816343,-0.020131342875879574,0.021322509074468966,0.002719885532719233
1982-06-01,-0.03453838834431244,-0.03882294101843667,0.03330316012146726,0.009702354971762984,-0.039091666871362264,,,,,,-0.05358267630507311,0.021891210120235715,-0.04643003342260728,0.01774095294046049,-0.05953977430579945,-0.04519524364532299,-0.021944529594317436,-0.013964354609296374,0.02283407208332519,-0.05089940369207103
1982-07-01,0.011421890931471751,-0.0022004496650844573,-4.159830538425072e-05,-0.0009828276618826953,0.004617405242512756,,,,,,0.007846051247174891,-0.01773564645095404,-0.024843172271524345,0.009902585900854168,-0.022424700071129407,0.011927628721664207,-0.01651724736905555,-0.032871556907314727,0.007763340055706746,-0.009622227291672811
1982-08-01,-0.06543535660112645,0.04404511817027447,0.00019527039981115008,-0.05921170040971971,-0.026059625141670543,,,,,,0.016790732414811698,-0.004469599580423099,-0.05593054012857225,0.03456879856203593,0.013727120043989191,-0.04253110893024767,0.044868461682981364,-0.05308839032765079,-0.004713654832739555,-0.008921690334188548
1982-09-01,0.004998635623097956,-0.00161440880648315,0.01125469270213219,-0.015008342354578381,-0.006159695518836461,,,,,,0.00975347183003977,-0.07292433306969075,-0.020064025805549595,0.1084460518376817,0.01881563348030119,0.008300057497944541,-0.07464223184891498,-0.007936752463610712,0.09690737448633864,0.018445177215939232
1982-10-01,-0.046789883541547374,0.03414210316483982,0.0024519729269388293,-0.05142155691529065,-0.02476705739586215,,,,,,0.0030059478377364047,0.0744165527958929,0.02288776931732149,-0.07639053238378982,0.022189454216674176,-0.0340499304771601,0.11521373383355424,0.03291914112020362,-0.1053593156385583,0.013289385485132059
1982-11-01,-0.016093998487110087,0.040205621069809884,-0.006204650546444362,0.040979514732801925,0.06380109353328604,,,,,,-0.034934738045602015,-0.021938618900899303,0.06642337249865968,-0.08241083748403986,-0.05418081661781315,-0.029202298846235236,0.004124315634097133,0.06016704384369571,-0.05224802646322175,-0.03353727082655047
1982-12-01,-0.022381044613264473,0.028973407698943097,-0.010627235590015544,0.015102310388340402,0.016527705287336603,,,,,,-0.052006004406773894,-0.029080498940178886,0.055397148528911366,-0.014934441024586423,-0.028081933250697518,-0.04062567092265077,-0.044072759715627775,0.047264365842654005,0.044456658193282185,-0.024676553651947084
1983-01-01,-0.03582205422754023,-0.0012824533769718945,0.012267903058899646,-0.017238249719264076,-0.017568682969413652,,,,,,-0.020976089224966743,0.008260173698910274,0.04176183309689384,0.06453257247702966,0.03507889318111114,-0.03531855815755041,0.007776034061325907,0.0632396052425259,0.04752140528607935,0.032542828581230296
1983-02-01,0.0026088583575033355,0.01005366033238824,-0.015841104906911676,-0.020203788921980475,-0.006129964359246616,,,,,,0.001955444296285418,-0.003338558542499181,0.016792914711842355,0.016640660038915928,0.008502845142949175,0.0022366048945623588,0.003942721449542592,0.0009667200816502448,0.0005675591914760953,0.005123047830051052
1983-03-01,0.0009634869363215989,0.017248329208917963,-0.009776075433090859,-0.03820311961161276,-0.006551878597491285,,,,,,0.09320327316563504,0.017253716553950776,0.09597036007066836,0.04573357556517126,0.088824102424181,0.04732928543441184,0.03210394745214757,0.10290834936240628,0.022183235714341564,0.09986524207368414
1983-04-01,-0.04082339512565423,0.051618016759600455,0.06870588725792738,0.011349613856982632,0.0540159077906464,,,,,,0.02242826628630198,-0.019475338634322478,-0.02767752511812371,-0.013840273194022224,-0.023262842580202954,-0.01840451789609563,0.030861096940390156,0.04582929148263956,-0.00823963328756408,0.021463888943759255
1983-05-01,-0.003403980519604734,0.003581137105315918,0.020551481170665103,0.020083157814598206,0.019008570149204256,,,,,,0.00604798953636735,0.003951589149194615,-0.03024886905115974,-0.02440022393187293,-0.01625439704043793,-0.00010857200130472979,0.00673403277788252,-0.012503800393527392,-0.0032010615859354294,-0.001271186225467079
1983-06-01,-0.008036905216855808,0.016213428229880304,-0.005120315844577821,-0.030128397757593836,-0.007839984523691022,,,,,,-0.020848166877950283,0.016297540713931156,0.032209728147007184,0.019825312322300635,0.022673988629322874,-0.01616072400658236,0.02439269032223822,0.029636482712480133,-0.006455707463837398,0.014830857167861469
1983-07-01,-0.04297161405150751,-0.01275298554049165,0.016491579875152738,0.02568218679514107,-0.009255748300815743,,,,,,-0.017008223337578357,0.010642327076979138,-0.0015869606119967344,-0.013288708004511278,-0.008326722199698303,-0.03507323171052155,-0.005257743344903651,0.012422033601630985,0.007310276570720122,-0.0147019836936682
1983-08-01,-0.002317039170916832,0.006586424363383221,0.005389133064351254,0.0010810751161944368,0.004112916309923769,,,,,,-0.007427484309895229,0.0074434885017147364,0.011981503027007437,-0.009624924587628904,-0.000253103896692669,-0.003963297201167381,0.00489162386049982,0.017631019710109958,-0.0038024766156301115,0.0028262136343167625
1983-09-01,-0.0036817442565440566,0.016132358268676764,0.008121924957704446,-0.019975405588960625,0.0031325851654018296,,,,,,-0.014716186029419303,-0.022870956223443203,-0.019686237913185953,0.010292886223915745,-0.024891121203478486,-0.01068905704226506,-0.004207629294972967,-0.01565397439712234,-0.00697906732076443,-0.011186664035823215
1983-10-01,-0.016768638195798866,-0.01722768781484227,-0.011751015601366231,0.012514882152547214,-0.01338076955718278,,,,,,-0.021012732891848896,0.04060972216603865,-0.020318600880554826,-0.00852230453711797,-0.018225130685707414,-0.023322280131521333,0.002278874222347121,-0.02835693622939281,0.003548336846595981,-0.017558468603420748
1983-11-01,0.011663098127439818,0.021371572105551784,0.027981320895600403,-0.024923919021456596,0.016595963538884265,,,,,,-0.013067181647979058,0.003072058975230298,0.019905435751362218,-0.0057695192246031285,0.0015261926209569128,0.0029988931520950357,0.01773724304948572,0.039974638720451795,-0.020052739772747206,0.016571276629179864
1983-12-01,-0.008880690490535997,0.01098717747750999,0.011663613427260544,-0.01581343292875286,-0.0020019319683762028,,,,,,0.0070535876056135325,0.012304473709130733,0.023121425135994987,-0.02251888632644528,0.011373826338042533,0.00047070479141124775,0.012491203537910134,0.03895239682576411,-0.02353295492091793,0.004633067053777656
1984-01-01,-0.0046437952442636874,0.0045871739437909455,0.014920845295412311,0.008395419729542884,0.008646435976730555,,,,,,-0.004120710916189382,0.018921288583099338,-1.237319682733624e-06,0.004877498260409452,0.024962692689260574,-0.0031637300921898556,0.015304107231942182,0.009604782840177777,0.017974126537841497,0.014698354632762119
1984-02-01,-0.00971485830764049,-0.006868026275965944,0.025868890494916287,0.008625874156581809,0.006771138123551216,,,,,,0.043854650022009875,-0.04459026956569857,-0.06225239719519142,0.020524574962286164,-0.019442666537824723,0.014636101045649807,-0.037654908868511396,-0.039528364065656164,0.027706930627453587,-0.0055653356615450655
1984-03-01,0.007984482892433626,0.0331175549879387,0.009433281223523748,-0.029871102578236986,0.008926787197009447,,,,,,-0.04087355824703337,0.036590200672065275,0.026440442736983653,-0.01485926357093194,0.0034766169742296796,-0.013250431251619168,0.04173675613204254,0.034666816540200235,-0.03716900054405522,0.007989882418062472
1984-04-01,-0.004217307030438515,-0.017104100480519687,-0.00711108801353103,-0.00010409668297505775,-0.01888365392725349,,,,,,-0.02825641887892587,-0.021289233457075587,0.028903115258790673,0.00830557794788543,-0.016165196149210758,-0.01676195571846655,-0.012632384041959214,0.024641883114817197,0.0005842505470383232,-0.019573351218570605
1984-05-01,-0.05480178515866919,0.021649689562317304,0.03899246105752813,0.05590729976799421,0.0015564699652164669,,,,,,-0.023468832004283333,0.0050182644502498415,-0.020695189323781896,0.020792111306814416,-0.008808067291300244,-0.04828948193792073,-0.025107238696359273,0.01910510884590486,0.03659276007226308,-0.040113052310423725
1984-06-01,-0.0009528364024334969,-0.012484590215839295,-0.0016907290403058392,-0.006969017678276857,-0.01266697645461311,,,,,,-0.05545460664351913,0.0344866040519623,-0.023524663393759616,0.03173917701940133,-0.014402034423651882,-0.0341553722125948,0.01161124713997342,-0.022111758070548736,0.0161131100303389,-0.024810651277002202
1984-07-01,0.004798712516854604,0.032248655640796556,-0.015203929429150343,4.8083489464198854e-05,0.016864563794705124,,,,,,0.03972116126956338,0.04019099318921911,0.051639697282142884,0.042110659473889554,0.0765735866095514,0.02465021618118282,0.04915499536376515,0.04677866852187232,0.041611993367743516,0.08346162139176899
1984-08-01,0.05769608498026699,-0.016259725129038585,-0.06262345188435597,-0.03062222830830555,-0.043058498506749435,,,,,,0.03218777798877398,-0.02554057254723485,0.019944406779413646,0.009865591006217315,0.005516407509681577,0.05905538809148679,-0.02562220028927657,-0.04999554552197223,-0.010474530451483409,-0.01924724929590604
1984-09-01,0.000527235662672342,0.005089304983488725,0.005992919564658582,-0.0037868512864223376,0.004256606740919194,,,,,,0.01457593926221365,0.03747231427448476,-0.02447693972453461,0.05746750705514554,0.0641153941505277,0.012012883493497377,0.03860079699484558,-0.014881740494260366,0.0548054474075263,0.06359810983236715
1984-10-01,0.003141095959797738,-0.017796410426637283,-0.006257583342879853,-0.026863506418945977,-0.02183778451691887,,,,,,0.042926928598764215,0.0383802395003516,0.0011605820896052653,0.04172228603916525,0.07414047205651972,0.02477441233845914,0.027088308868744908,-0.006263314956747006,0.029287939550534832,0.047102485661351716
1984-11-01,-0.007585723398563167,-0.001039522075390123,1.25777358437257e-05,0.007490937162350754,-0.0011515245646935776,,,,,,0.03779082222828315,0.0036348235905978225,0.0053761330956261354,0.014940923788248843,0.02850949540925953,0.015451936764643303,0.002669683198945923,0.004457751759845195,0.020680456812090037,0.023820353491393633
1984-12-01,-0.008644967859126345,-0.013087547466112601,0.02518902740494608,-0.026808438734437796,-0.0144550810981764,,,,,,0.02998289685578064,-0.0015358430717579165,-0.04828775991260316,0.02382313643719186,0.009271266448593862,0.010351109217523743,-0.004113044092730622,-0.03252566789820318,0.014657892747576408,0.001897177629184178
1985-01-01,0.045047364173118165,-8.701176301716357e-05,0.008628778432130606,-0.013469412005577218,0.026935476205472406,,,,,,0.011894585601775488,-0.01635353918295757,-0.0265177838879814,0.003227373666518514,-0.017560336011499617,0.0405520106742074,-0.020228645359633094,-0.01912701101708391,-0.008659129668417415,-0.006293729087155491
1985-02-01,-0.009220767012249628,-0.0005465157743701437,0.0582835646950933,-0.03549871428319169,-0.008763119212832246,,,,,,-0.0715540976214323,0.04391303940135923,-0.10554394371582396,0.06747686629759496,0.0508202566807382,-0.04028611391754968,0.03707403689400376,-0.07527702739334054,0.06414078369385817,0.0420124863134424
1985-03-01,-0.034035717669483295,0.048304296011894905,-0.06987525619194371,0.05938667646907429,0.013827646155480778,,,,,,0.0017775946217067253,-0.04248207210202785,0.07225416928032911,-0.04827789574026157,-0.06898029756960228,-0.019382097159325276,-0.03191706078563417,0.0264817319044637,-0.03140615384456369,-0.05781640730417927
1985-04-01,-0.004855379504557137,0.010690268890859491,-0.004444848570570713,-0.004503515233557797,-0.002431447145653231,,,,,,0.02969692905153949,-0.031417604060245685,-0.03447251761089946,0.01765677289092709,-0.00815500181353902,0.01387375372850241,-0.026308005193614384,-0.0472727873626186,0.020669623005665196,-0.010087321369210403
1985-05-01,-0.04113467828005348,0.019536614604800603,0.0020632962544332102,-0.02290007031327111,-0.02180714901930873,,,,,,0.020744258019970863,0.025642624444432483,0.02174279616982597,0.0005694578608033311,0.029559787659489467,-0.014468060290286891,0.04186669211942863,0.04081044060532885,-0.011001312238984005,0.021531162358272175
1985-06-01,0.009692214488342525,0.025374983053584814,0.021003366646208933,0.022440561450486986,0.04117650923098883,-0.0092979079250646,-0.0092979079250646,-0.0092979079250646,-0.0092979079250646,-0.0092979079250646,-0.0082045589487397,0.015301375697868231,0.010989707726351433,-0.019328260953200498,-0.004136419837291883,-0.004056959271735995,0.025758220960926233,0.017698451813951074,-0.017029231364937388,0.00930532057836019
