BCOMSMT Index Settings Total Return Analysis,,,,,,
Range01/31/1991 -12/30/2022 Period Monthly Currency USD,,,,,,
Price  Open  Close Dividends  Net  Gross 383 Month Holding Period Chart,,,,,,
Bloomberg Soybean Meal Subindex Total Return Max Cuml Total Return 1879.2115% On 12/30/2022,,,,,,
Date,Close Price,Dividends,Prc Appr,Total Return,Period Appr,Period Return
12/31/1997,162.53,--,65.55%,60.40%,-9.34%,-9.34%
11/28/1997,179.27,--,82.60%,76.92%,4.57%,4.57%
10/31/1997,171.44,--,74.63%,69.19%,12.48%,12.48%
,,,,,,
9/30/1997,152.42,--,55.25%,50.42%,-4.49%,-4.49%
8/29/1997,159.59,--,62.56%,57.49%,-3.31%,-3.31%
7/31/1997,165.06,--,68.13%,62.89%,7.74%,7.74%
,,,,,,
6/30/1997,153.2,--,56.05%,51.19%,-13.40%,-13.40%
5/30/1997,176.9,--,80.19%,74.58%,1.72%,1.72%
4/30/1997,173.9,--,77.14%,71.62%,2.65%,2.65%
,,,,,,
3/31/1997,169.4,--,72.55%,67.18%,11.60%,11.60%
2/28/1997,151.79,--,54.62%,49.80%,10.41%,10.41%
1/31/1997,137.49,--,40.04%,35.68%,9.24%,9.24%
,,,,,,
12/31/1996,125.85,--,28.20%,24.20%,-1.69%,-1.69%
11/29/1996,128.01,--,30.40%,26.33%,7.23%,7.23%
10/31/1996,119.38,--,21.60%,17.81%,-12.96%,-12.96%
,,,,,,
9/30/1996,137.15,--,39.70%,35.35%,-0.67%,-0.67%
8/30/1996,138.08,--,40.65%,36.27%,10.54%,10.54%
7/31/1996,124.92,--,27.24%,23.28%,-1.75%,-1.75%
,,,,,,
6/28/1996,127.15,--,29.51%,25.48%,0.57%,0.57%
5/31/1996,126.42,--,28.77%,24.76%,-1.49%,-1.49%
4/30/1996,128.33,--,30.72%,26.65%,1.68%,1.68%
,,,,,,
3/29/1996,126.21,--,28.56%,24.55%,0.65%,0.65%
2/29/1996,125.39,--,27.72%,23.74%,-0.17%,-0.17%
1/31/1996,125.6,--,27.93%,23.95%,-0.08%,-0.08%
,,,,,,
12/29/1995,125.7,--,28.04%,24.05%,9.77%,9.77%
11/30/1995,114.51,--,16.64%,13.01%,2.61%,2.61%
10/31/1995,111.6,--,13.67%,10.13%,6.24%,6.24%
,,,,,,
9/29/1995,105.04,--,7.00%,3.66%,4.53%,4.53%
8/31/1995,100.49,--,2.36%,-0.83%,1.71%,1.71%
7/31/1995,98.8,--,0.64%,-2.49%,4.68%,4.68%
,,,,,,
6/30/1995,94.38,--,-3.86%,-6.85%,-0.14%,-0.14%
5/31/1995,94.52,--,-3.73%,-6.73%,2.27%,2.27%
4/28/1995,92.42,--,-5.86%,-8.80%,-2.53%,-2.53%
,,,,,,
3/31/1995,94.81,--,-3.42%,-6.43%,6.68%,6.68%
2/28/1995,88.88,--,-9.47%,-12.29%,-0.84%,-0.84%
1/31/1995,89.63,--,-8.71%,-11.55%,0.13%,0.13%
,,,,,,
12/30/1994,89.52,--,-8.82%,-11.66%,-2.90%,-2.90%
11/30/1994,92.19,--,-6.10%,-9.02%,-1.79%,-1.79%
10/31/1994,93.87,--,-4.38%,-7.36%,-0.27%,-0.27%
,,,,,,
