BCOMRBTR Index Settings Total Return Analysis,,,,,,
Range01/30/1987 -12/30/2022 Period Monthly Currency USD,,,,,,
Price  Open  Close Dividends  Net  Gross 431 Month Holding Period Chart,,,,,,
Bloomberg Unleaded Gasoline Subindex Total Return Max Cuml Total Return 3535.8703% On 06/30/2008,,,,,,
Date,Close Price,Dividends,Prc Appr,Total Return,Period Appr,Period Return
10/29/1999,145.78,--,327.82%,321.24%,-9.72%,-9.72%
,,,,,,
9/30/1999,161.47,--,373.86%,366.58%,10.49%,10.49%
8/31/1999,146.14,--,328.88%,322.28%,10.09%,10.09%
7/30/1999,132.74,--,289.55%,283.56%,9.83%,9.83%
,,,,,,
6/30/1999,120.87,--,254.70%,249.25%,15.91%,15.91%
5/31/1999,104.28,--,206.01%,201.30%,-10.74%,-10.74%
4/30/1999,116.82,--,242.82%,237.55%,1.32%,1.32%
,,,,,,
3/31/1999,115.3,--,238.35%,233.15%,38.62%,38.62%
2/26/1999,83.18,--,144.09%,140.34%,-9.76%,-9.76%
1/29/1999,92.17,--,170.49%,166.33%,2.27%,2.27%
,,,,,,
12/31/1998,90.12,--,164.47%,160.41%,2.24%,2.24%
11/30/1998,88.15,--,158.69%,154.71%,-22.70%,-22.70%
10/30/1998,114.03,--,234.64%,229.49%,-7.55%,-7.55%
,,,,,,
9/30/1998,123.34,--,261.96%,256.40%,16.49%,16.49%
8/31/1998,105.88,--,210.71%,205.94%,-4.67%,-4.67%
7/31/1998,111.06,--,225.93%,220.92%,-11.11%,-11.11%
,,,,,,
6/30/1998,124.94,--,266.64%,261.01%,-8.93%,-8.93%
5/29/1998,137.19,--,302.61%,296.42%,-3.81%,-3.81%
4/30/1998,142.63,--,318.57%,312.14%,-0.74%,-0.74%
,,,,,,
3/31/1998,143.69,--,321.67%,315.19%,-0.01%,-0.01%
2/27/1998,143.7,--,321.72%,315.23%,-9.07%,-9.07%
1/30/1998,158.04,--,363.80%,356.67%,-1.25%,-1.25%
,,,,,,
12/31/1997,160.04,--,369.66%,362.43%,-5.76%,-5.76%
11/28/1997,169.82,--,398.36%,390.70%,-5.41%,-5.41%
10/31/1997,179.53,--,426.86%,418.76%,-0.31%,-0.31%
,,,,,,
9/30/1997,180.08,--,428.48%,420.36%,5.33%,5.33%
8/29/1997,170.98,--,401.75%,394.04%,1.70%,1.70%
7/31/1997,168.11,--,393.35%,385.76%,9.69%,9.69%
,,,,,,
6/30/1997,153.26,--,349.75%,342.84%,-6.77%,-6.77%
5/30/1997,164.38,--,382.40%,374.99%,2.90%,2.90%
4/30/1997,159.75,--,368.80%,361.59%,-0.63%,-0.63%
,,,,,,
3/31/1997,160.76,--,371.77%,364.51%,1.72%,1.72%
2/28/1997,158.05,--,363.80%,356.67%,-10.67%,-10.67%
1/31/1997,176.93,--,419.23%,411.25%,-2.52%,-2.52%
,,,,,,
12/31/1996,181.5,--,432.64%,424.46%,6.88%,6.88%
11/29/1996,169.81,--,398.34%,390.68%,5.68%,5.68%
10/31/1996,160.69,--,371.55%,364.30%,4.66%,4.66%
,,,,,,
9/30/1996,153.53,--,350.55%,343.62%,3.86%,3.86%
8/30/1996,147.82,--,333.79%,327.12%,6.71%,6.71%
7/31/1996,138.52,--,306.51%,300.26%,2.02%,2.02%
,,,,,,
6/28/1996,135.78,--,298.47%,292.35%,5.94%,5.94%
5/31/1996,128.17,--,276.12%,270.34%,-10.28%,-10.28%
4/30/1996,142.85,--,319.22%,312.77%,12.11%,12.11%
,,,,,,
3/29/1996,127.42,--,273.93%,268.18%,9.68%,9.68%
2/29/1996,116.17,--,240.91%,235.67%,7.76%,7.76%
1/31/1996,107.8,--,216.35%,211.49%,-5.22%,-5.22%
,,,,,,
12/29/1995,113.74,--,233.78%,228.65%,9.26%,9.26%
11/30/1995,104.1,--,205.48%,200.79%,6.12%,6.12%
10/31/1995,98.09,--,187.86%,183.43%,-0.88%,-0.88%
,,,,,,
9/29/1995,98.97,--,190.43%,185.96%,0.39%,0.39%
8/31/1995,98.58,--,189.29%,184.85%,2.41%,2.41%
7/31/1995,96.26,--,182.48%,178.14%,1.45%,1.45%
,,,,,,
6/30/1995,94.88,--,178.45%,174.16%,-3.73%,-3.73%
5/31/1995,98.56,--,189.23%,184.79%,-2.15%,-2.15%
4/28/1995,100.72,--,195.58%,191.04%,10.59%,10.59%
,,,,,,
3/31/1995,91.08,--,167.28%,163.17%,1.38%,1.38%
2/28/1995,89.83,--,163.63%,159.58%,1.35%,1.35%
1/31/1995,88.64,--,160.11%,156.11%,6.16%,6.16%
,,,,,,
12/30/1994,83.49,--,145.02%,141.25%,-3.40%,-3.40%
11/30/1994,86.43,--,153.64%,149.74%,-1.70%,-1.70%
10/31/1994,87.93,--,158.03%,154.06%,3.36%,3.36%
,,,,,,
9/30/1994,85.07,--,149.64%,145.80%,-2.93%,-2.93%
8/31/1994,87.63,--,157.16%,153.21%,-7.41%,-7.41%
7/29/1994,94.64,--,177.74%,173.47%,9.77%,9.77%
,,,,,,
6/30/1994,86.22,--,153.03%,149.14%,1.37%,1.37%
5/31/1994,85.05,--,149.60%,145.77%,6.85%,6.85%
4/29/1994,79.6,--,133.59%,130.00%,5.53%,5.53%
,,,,,,
3/31/1994,75.43,--,121.36%,117.95%,3.83%,3.83%
2/28/1994,72.65,--,113.20%,109.92%,-0.57%,-0.57%
1/31/1994,73.07,--,114.43%,111.13%,3.59%,3.59%
,,,,,,
12/31/1993,70.54,--,106.99%,103.81%,-9.01%,-9.01%
11/30/1993,77.52,--,127.49%,123.99%,-11.33%,-11.33%
