BCOMLHTR Index Settings Total Return Analysis,,,,,,
Range01/30/1987 -12/30/2022 Period Monthly Currency USD,,,,,,
Price  Open  Close Dividends  Net  Gross 431 Month Holding Period Chart,,,,,,
Bloomberg Lean Hogs Subindex Total Return Max Cuml Total Return 248.9211% On 10/29/1993,,,,,,
Date,Close Price,Dividends,Prc Appr,Total Return,Period Appr,Period Return
2/28/1994,143.71,--,219.03%,233.57%,-4.02%,-4.02%
1/31/1994,149.73,--,232.39%,247.53%,10.44%,10.44%
,,,,,,
12/31/1993,135.57,--,200.95%,214.67%,-2.16%,-2.16%
11/30/1993,138.56,--,207.60%,221.62%,-7.82%,-7.82%
10/29/1993,150.32,--,233.71%,248.92%,3.73%,3.73%
,,,,,,
9/30/1993,144.92,--,221.72%,236.38%,1.60%,1.60%
8/31/1993,142.65,--,216.67%,231.10%,3.45%,3.45%
7/30/1993,137.89,--,206.11%,220.06%,10.38%,10.38%
,,,,,,
6/30/1993,124.92,--,177.31%,189.95%,-6.05%,-6.05%
5/31/1993,132.97,--,195.18%,208.63%,-1.77%,-1.77%
4/30/1993,135.37,--,200.50%,214.20%,-8.45%,-8.45%
,,,,,,
3/31/1993,147.86,--,228.24%,243.20%,11.42%,11.42%
2/26/1993,132.7,--,194.59%,208.01%,4.18%,4.18%
1/29/1993,127.38,--,182.78%,195.67%,1.44%,1.44%
,,,,,,
12/31/1992,125.57,--,178.76%,191.46%,0.86%,0.86%
11/30/1992,124.5,--,176.39%,188.99%,2.06%,2.06%
10/30/1992,121.99,--,170.81%,183.15%,-0.82%,-0.82%
,,,,,,
9/30/1992,123,--,173.05%,185.49%,4.51%,4.51%
8/31/1992,117.69,--,161.27%,173.18%,6.10%,6.10%
7/31/1992,110.93,--,146.26%,157.48%,-5.12%,-5.12%
,,,,,,
6/30/1992,116.92,--,159.55%,171.38%,5.13%,5.13%
5/29/1992,111.21,--,146.88%,158.13%,-2.06%,-2.06%
4/30/1992,113.55,--,152.08%,163.57%,5.64%,5.64%
,,,,,,
3/31/1992,107.49,--,138.61%,149.49%,2.15%,2.15%
2/28/1992,105.22,--,133.58%,144.23%,-0.45%,-0.45%
1/31/1992,105.7,--,134.64%,145.34%,3.98%,3.98%
,,,,,,
12/31/1991,101.65,--,125.66%,135.95%,-7.13%,-7.13%
11/29/1991,109.46,--,142.99%,154.06%,-0.03%,-0.03%
10/31/1991,109.49,--,143.07%,154.15%,-6.30%,-6.30%
,,,,,,
9/30/1991,116.85,--,159.41%,171.23%,2.87%,2.87%
8/30/1991,113.59,--,152.17%,163.66%,-1.94%,-1.94%
7/31/1991,115.84,--,157.15%,168.87%,3.07%,3.07%
,,,,,,
6/28/1991,112.39,--,149.49%,160.86%,-1.58%,-1.58%
5/31/1991,114.19,--,153.50%,165.05%,-4.71%,-4.71%
4/30/1991,119.83,--,166.02%,178.14%,1.39%,1.39%
,,,,,,
3/29/1991,118.19,--,162.38%,174.34%,4.93%,4.93%
2/28/1991,112.64,--,150.06%,161.46%,3.20%,3.20%
1/31/1991,109.15,--,142.30%,153.34%,7.18%,7.18%
,,,,,,
12/31/1990,101.84,--,126.07%,136.38%,1.95%,1.95%
11/30/1990,99.89,--,121.75%,131.86%,-2.24%,-2.24%
10/31/1990,102.18,--,126.83%,137.16%,-0.77%,-0.77%
,,,,,,
9/28/1990,102.96,--,128.58%,138.99%,8.57%,8.57%
8/31/1990,94.84,--,110.54%,120.13%,-11.30%,-11.30%
7/31/1990,106.92,--,137.36%,148.17%,4.82%,4.82%
,,,,,,
6/29/1990,102.01,--,126.45%,136.77%,-1.68%,-1.68%
5/31/1990,103.75,--,130.32%,140.81%,1.14%,1.14%
4/30/1990,102.58,--,127.72%,138.10%,11.07%,11.07%
,,,,,,
3/30/1990,92.36,--,105.03%,114.37%,5.46%,5.46%
2/28/1990,87.58,--,94.41%,103.27%,7.96%,7.96%
1/31/1990,81.12,--,80.09%,88.29%,2.88%,2.88%
,,,,,,
12/29/1989,78.85,--,75.04%,83.02%,-1.35%,-1.35%
11/30/1989,79.93,--,77.44%,85.52%,7.40%,7.40%
10/31/1989,74.42,--,65.21%,72.74%,5.86%,5.86%
,,,,,,
9/29/1989,70.3,--,56.07%,63.18%,5.51%,5.51%
8/31/1989,66.63,--,47.92%,54.66%,2.21%,2.21%
7/31/1989,65.19,--,44.72%,51.32%,-4.46%,-4.46%
,,,,,,
6/30/1989,68.24,--,51.48%,58.38%,5.84%,5.84%
5/31/1989,64.47,--,43.12%,49.65%,0.61%,0.61%
4/28/1989,64.08,--,42.26%,48.74%,1.02%,1.02%
,,,,,,
3/31/1989,63.44,--,40.82%,47.24%,-3.44%,-3.44%
2/28/1989,65.7,--,45.84%,52.49%,1.02%,1.02%
1/31/1989,65.04,--,44.38%,50.96%,-3.23%,-3.23%
,,,,,,
12/30/1988,67.2,--,49.19%,55.99%,6.89%,6.89%
11/30/1988,62.88,--,39.58%,45.94%,-2.24%,-2.24%
10/31/1988,64.31,--,42.77%,49.28%,-3.69%,-3.69%
,,,,,,
9/30/1988,66.78,--,48.25%,55.00%,7.49%,7.49%
8/31/1988,62.13,--,37.92%,44.20%,-1.40%,-1.40%
7/29/1988,63.01,--,39.87%,46.24%,-6.98%,-6.98%
,,,,,,
6/30/1988,67.73,--,50.36%,57.21%,-13.81%,-13.81%
5/31/1988,78.59,--,74.46%,82.41%,13.37%,13.37%
4/29/1988,69.32,--,53.88%,60.89%,-0.69%,-0.69%
,,,,,,
3/31/1988,69.8,--,54.95%,62.01%,4.45%,4.45%
2/29/1988,66.83,--,48.35%,55.11%,-1.55%,-1.55%
1/29/1988,67.88,--,50.68%,57.55%,13.12%,13.12%
,,,,,,
12/31/1987,60,--,33.20%,39.27%,-3.15%,-3.15%
11/30/1987,61.95,--,37.53%,43.80%,2.62%,2.62%
10/30/1987,60.37,--,34.03%,40.13%,-4.65%,-4.65%
,,,,,,
9/30/1987,63.32,--,40.57%,46.98%,-5.91%,-5.91%
8/31/1987,67.3,--,49.40%,56.21%,3.92%,3.92%
7/31/1987,64.76,--,43.76%,50.32%,10.06%,10.06%
,,,,,,
6/30/1987,58.84,--,30.62%,36.57%,5.40%,5.40%
5/29/1987,55.83,--,23.93%,29.58%,9.80%,9.80%
4/30/1987,50.84,--,12.87%,18.01%,12.13%,12.13%
,,,,,,
3/31/1987,45.35,--,0.66%,5.25%,6.72%,6.72%
2/27/1987,42.49,--,-5.67%,-1.37%,-5.67%,-5.67%
1/30/1987,45.05,--,0.00%,4.56%,--,--
