BCOMSBTR Index Settings Total Return Analysis,,,,,,
Range01/31/1961 -12/30/2022 Period Monthly Currency USD,,,,,,
Price  Open  Close Dividends  Net  Gross 743 Month Holding Period Chart,,,,,,
Bloomberg Sugar Subindex Total Return Max Cuml Total Return 1003.8704% On 11/29/1974,,,,,,
Date,Close Price,Dividends,Prc Appr,Total Return,Period Appr,Period Return
12/29/2000,253.8,--,30.75%,29.56%,5.11%,5.11%
11/30/2000,241.45,--,24.39%,23.25%,-1.00%,-1.00%
10/31/2000,243.9,--,25.64%,24.50%,5.33%,5.33%
,,,,,,
9/29/2000,231.55,--,19.29%,18.20%,-8.93%,-8.93%
8/31/2000,254.25,--,30.98%,29.79%,2.08%,2.08%
7/31/2000,249.07,--,28.31%,27.15%,23.26%,23.26%
,,,,,,
6/30/2000,202.06,--,4.09%,3.15%,11.84%,11.84%
5/31/2000,180.68,--,-6.92%,-7.77%,14.32%,14.32%
4/28/2000,158.04,--,-18.58%,-19.32%,13.48%,13.48%
,,,,,,
3/31/2000,139.27,--,-28.25%,-28.91%,18.82%,18.82%
2/29/2000,117.21,--,-39.62%,-40.17%,-10.05%,-10.05%
1/31/2000,130.3,--,-32.87%,-33.48%,-11.01%,-11.01%
,,,,,,
12/31/1999,146.43,--,-24.57%,-25.25%,6.34%,6.34%
11/30/1999,137.69,--,-29.07%,-29.71%,-15.61%,-15.61%
10/29/1999,163.15,--,-15.95%,-16.72%,-0.33%,-0.33%
,,,,,,
9/30/1999,163.7,--,-15.67%,-16.44%,-1.02%,-1.02%
8/31/1999,165.39,--,-14.80%,-15.57%,14.53%,14.53%
7/30/1999,144.41,--,-25.61%,-26.28%,-3.48%,-3.48%
,,,,,,
6/30/1999,149.62,--,-22.92%,-23.62%,16.93%,16.93%
5/31/1999,127.95,--,-34.08%,-34.68%,15.88%,15.88%
4/30/1999,110.42,--,-43.12%,-43.63%,-22.52%,-22.52%
,,,,,,
3/31/1999,142.51,--,-26.58%,-27.25%,-5.20%,-5.20%
2/26/1999,150.33,--,-22.56%,-23.26%,-9.98%,-9.98%
1/29/1999,166.99,--,-13.98%,-14.76%,-9.22%,-9.22%
,,,,,,
12/31/1998,183.94,--,-5.24%,-6.10%,-4.13%,-4.13%
11/30/1998,191.86,--,-1.16%,-2.06%,7.15%,7.15%
10/30/1998,179.06,--,-7.76%,-8.60%,1.13%,1.13%
,,,,,,
9/30/1998,177.06,--,-8.79%,-9.62%,-5.55%,-5.55%
8/31/1998,187.47,--,-3.43%,-4.30%,-13.44%,-13.44%
7/31/1998,216.58,--,11.57%,10.56%,2.54%,2.54%
,,,,,,
6/30/1998,211.22,--,8.81%,7.82%,0.18%,0.18%
5/29/1998,210.83,--,8.61%,7.63%,-1.73%,-1.73%
4/30/1998,214.54,--,10.52%,9.52%,-14.05%,-14.05%
,,,,,,
3/31/1998,249.62,--,28.59%,27.43%,3.92%,3.92%
2/27/1998,240.21,--,23.74%,22.62%,-10.15%,-10.15%
1/30/1998,267.35,--,37.73%,36.48%,-7.71%,-7.71%
,,,,,,
12/31/1997,289.69,--,49.24%,47.88%,-0.50%,-0.50%
11/28/1997,291.15,--,49.99%,48.62%,0.00%,0.00%
10/31/1997,291.16,--,49.99%,48.63%,7.63%,7.63%
,,,,,,
9/30/1997,270.51,--,39.36%,38.09%,-4.38%,-4.38%
8/29/1997,282.91,--,45.74%,44.42%,-0.27%,-0.27%
7/31/1997,283.68,--,46.14%,44.81%,4.83%,4.83%
,,,,,,
6/30/1997,270.59,--,39.40%,38.13%,1.87%,1.87%
5/30/1997,265.62,--,36.84%,35.59%,2.35%,2.35%
4/30/1997,259.52,--,33.69%,32.48%,4.06%,4.06%
,,,,,,
3/31/1997,249.4,--,28.48%,27.31%,-1.20%,-1.20%
2/28/1997,252.44,--,30.05%,28.87%,5.41%,5.41%
1/31/1997,239.49,--,23.38%,22.26%,-4.58%,-4.58%
,,,,,,
12/31/1996,251,--,29.30%,28.13%,3.64%,3.64%
11/29/1996,242.17,--,24.76%,23.62%,3.92%,3.92%
10/31/1996,233.05,--,20.06%,18.96%,-5.01%,-5.01%
,,,,,,
9/30/1996,245.34,--,26.39%,25.24%,-5.04%,-5.04%
8/30/1996,258.35,--,33.09%,31.88%,1.11%,1.11%
7/31/1996,255.51,--,31.63%,30.43%,5.43%,5.43%
,,,,,,
6/28/1996,242.35,--,24.85%,23.71%,5.83%,5.83%
5/31/1996,229.01,--,17.97%,16.90%,8.36%,8.36%
4/30/1996,211.34,--,8.87%,7.88%,-7.21%,-7.21%
,,,,,,
3/29/1996,227.76,--,17.33%,16.27%,2.04%,2.04%
2/29/1996,223.2,--,14.98%,13.94%,1.18%,1.18%
1/31/1996,220.59,--,13.64%,12.61%,5.24%,5.24%
,,,,,,
12/29/1995,209.62,--,7.99%,7.00%,6.20%,6.20%
11/30/1995,197.38,--,1.68%,0.76%,4.35%,4.35%
10/31/1995,189.15,--,-2.56%,-3.44%,4.22%,4.22%
,,,,,,
9/29/1995,181.49,--,-6.51%,-7.36%,-0.19%,-0.19%
8/31/1995,181.82,--,-6.33%,-7.18%,3.92%,3.92%
7/31/1995,174.97,--,-9.86%,-10.68%,-2.23%,-2.23%
,,,,,,
6/30/1995,178.97,--,-7.81%,-8.64%,6.68%,6.68%
5/31/1995,167.77,--,-13.57%,-14.36%,1.92%,1.92%
4/28/1995,164.61,--,-15.20%,-15.97%,-11.58%,-11.58%
,,,,,,
3/31/1995,186.16,--,-4.10%,-4.97%,-0.48%,-0.48%
2/28/1995,187.05,--,-3.64%,-4.51%,3.54%,3.54%
1/31/1995,180.65,--,-6.94%,-7.78%,-6.45%,-6.45%
,,,,,,
12/30/1994,193.1,--,-0.52%,-1.43%,3.61%,3.61%
11/30/1994,186.36,--,-3.99%,-4.87%,15.42%,15.42%
10/31/1994,161.47,--,-16.82%,-17.58%,3.66%,3.66%
,,,,,,
9/30/1994,155.77,--,-19.76%,-20.49%,2.56%,2.56%
8/31/1994,151.88,--,-21.76%,-22.47%,4.36%,4.36%
7/29/1994,145.53,--,-25.03%,-25.71%,0.35%,0.35%
,,,,,,
6/30/1994,145.03,--,-25.29%,-25.97%,-2.81%,-2.81%
5/31/1994,149.22,--,-23.13%,-23.83%,3.55%,3.55%
4/29/1994,144.11,--,-25.76%,-26.43%,-5.10%,-5.10%
,,,,,,
3/31/1994,151.86,--,-21.77%,-22.48%,1.66%,1.66%
2/28/1994,149.38,--,-23.05%,-23.75%,7.05%,7.05%
1/31/1994,139.53,--,-28.12%,-28.77%,-1.51%,-1.51%
,,,,,,
12/31/1993,141.67,--,-27.02%,-27.68%,4.33%,4.33%
11/30/1993,135.79,--,-30.05%,-30.68%,-2.18%,-2.18%
10/29/1993,138.81,--,-28.49%,-29.14%,1.87%,1.87%
,,,,,,
9/30/1993,136.27,--,-29.80%,-30.44%,10.06%,10.06%
8/31/1993,123.81,--,-36.22%,-36.80%,-2.84%,-2.84%
7/30/1993,127.43,--,-34.36%,-34.95%,-10.20%,-10.20%
,,,,,,
6/30/1993,141.9,--,-26.90%,-27.56%,-5.10%,-5.10%
5/31/1993,149.53,--,-22.97%,-23.67%,-15.87%,-15.87%
4/30/1993,177.75,--,-8.43%,-9.27%,3.51%,3.51%
,,,,,,
3/31/1993,171.72,--,-11.54%,-12.34%,19.70%,19.70%
2/26/1993,143.46,--,-26.10%,-26.77%,13.55%,13.55%
1/29/1993,126.34,--,-34.92%,-35.51%,-1.06%,-1.06%
,,,,,,
