BCOMFCT Index Settings Total Return Analysis,,,,,,
Range01/31/1991 -12/30/2022 Period Monthly Currency USD,,,,,,
Price  Open  Close Dividends  Net  Gross 383 Month Holding Period Chart,,,,,,
Bloomberg Feeder Cattle Subindex Total Return Max Cuml Total Return 301.6952% On 11/28/2014,,,,,,
Date,Close Price,Dividends,Prc Appr,Total Return,Period Appr,Period Return
10/31/2001,184.73,--,80.85%,84.59%,-0.53%,-0.53%
,,,,,,
9/28/2001,185.71,--,81.82%,85.57%,-4.84%,-4.84%
8/31/2001,195.16,--,91.06%,95.01%,1.25%,1.25%
7/31/2001,192.75,--,88.71%,92.60%,-1.68%,-1.68%
,,,,,,
6/29/2001,196.04,--,91.93%,95.89%,-0.48%,-0.48%
5/31/2001,196.98,--,92.85%,96.83%,4.35%,4.35%
4/30/2001,188.78,--,84.82%,88.63%,0.84%,0.84%
,,,,,,
3/30/2001,187.21,--,83.29%,87.07%,-0.93%,-0.93%
2/28/2001,188.97,--,85.01%,88.83%,3.33%,3.33%
1/31/2001,182.89,--,79.06%,82.75%,-5.78%,-5.78%
,,,,,,
12/29/2000,194.1,--,90.03%,93.95%,3.45%,3.45%
11/30/2000,187.62,--,83.69%,87.48%,-0.04%,-0.04%
10/31/2000,187.7,--,83.77%,87.56%,1.86%,1.86%
,,,,,,
9/29/2000,184.28,--,80.42%,84.14%,2.71%,2.71%
8/31/2000,179.41,--,75.65%,79.27%,-2.12%,-2.12%
7/31/2000,183.29,--,79.45%,83.15%,0.61%,0.61%
,,,,,,
6/30/2000,182.18,--,78.36%,82.04%,2.47%,2.47%
5/31/2000,177.8,--,74.07%,77.66%,-1.26%,-1.26%
4/28/2000,180.07,--,76.29%,79.93%,0.76%,0.76%
,,,,,,
3/31/2000,178.71,--,74.96%,78.58%,-0.25%,-0.25%
2/29/2000,179.15,--,75.39%,79.02%,-0.98%,-0.98%
1/31/2000,180.93,--,77.14%,80.80%,0.39%,0.39%
,,,,,,
12/31/1999,180.23,--,76.45%,80.10%,0.72%,0.72%
11/30/1999,178.94,--,75.19%,78.80%,3.78%,3.78%
10/29/1999,172.43,--,68.81%,72.30%,0.27%,0.27%
,,,,,,
9/30/1999,171.96,--,68.36%,71.83%,3.25%,3.25%
8/31/1999,166.55,--,63.05%,66.42%,1.91%,1.91%
7/30/1999,163.42,--,60.00%,63.30%,4.09%,4.09%
,,,,,,
6/30/1999,157,--,53.71%,56.88%,-0.87%,-0.87%
5/31/1999,158.38,--,55.06%,58.26%,2.32%,2.32%
4/30/1999,154.8,--,51.55%,54.68%,0.21%,0.21%
,,,,,,
3/31/1999,154.47,--,51.23%,54.35%,-3.31%,-3.31%
2/26/1999,159.75,--,56.40%,59.63%,3.32%,3.32%
1/29/1999,154.61,--,51.37%,54.49%,5.90%,5.90%
,,,,,,
12/31/1998,146,--,42.94%,45.89%,-2.37%,-2.37%
11/30/1998,149.55,--,46.41%,49.43%,-4.81%,-4.81%
10/30/1998,157.11,--,53.82%,56.99%,5.82%,5.82%
,,,,,,
9/30/1998,148.47,--,45.36%,48.36%,1.85%,1.85%
8/31/1998,145.77,--,42.71%,45.66%,1.07%,1.07%
7/31/1998,144.23,--,41.21%,44.12%,-6.11%,-6.11%
,,,,,,
6/30/1998,153.62,--,50.40%,53.51%,-3.29%,-3.29%
5/29/1998,158.85,--,55.52%,58.73%,-5.78%,-5.78%
4/30/1998,168.6,--,65.07%,68.48%,6.49%,6.49%
,,,,,,
3/31/1998,158.32,--,55.00%,58.20%,-1.26%,-1.26%
2/27/1998,160.35,--,56.99%,60.23%,-6.22%,-6.22%
1/30/1998,170.99,--,67.40%,70.86%,4.14%,4.14%
,,,,,,
12/31/1997,164.2,--,60.75%,64.07%,-5.04%,-5.04%
11/28/1997,172.91,--,69.29%,72.78%,2.35%,2.35%
10/31/1997,168.93,--,65.39%,68.81%,-1.18%,-1.18%
,,,,,,
9/30/1997,170.96,--,67.37%,70.83%,-0.56%,-0.56%
8/29/1997,171.92,--,68.32%,71.79%,-3.54%,-3.54%
7/31/1997,178.23,--,74.49%,78.09%,1.35%,1.35%
,,,,,,
6/30/1997,175.86,--,72.17%,75.73%,3.69%,3.69%
5/30/1997,169.6,--,66.04%,69.47%,3.88%,3.88%
4/30/1997,163.27,--,59.85%,63.15%,4.36%,4.36%
,,,,,,
3/31/1997,156.45,--,53.17%,56.33%,-1.50%,-1.50%
2/28/1997,158.82,--,55.49%,58.70%,-0.24%,-0.24%
1/31/1997,159.21,--,55.87%,59.09%,2.83%,2.83%
,,,,,,
12/31/1996,154.82,--,51.58%,54.70%,3.60%,3.60%
11/29/1996,149.45,--,46.31%,49.33%,2.03%,2.03%
10/31/1996,146.48,--,43.41%,46.37%,-0.41%,-0.41%
,,,,,,
9/30/1996,147.08,--,44.00%,46.97%,3.56%,3.56%
8/30/1996,142.02,--,39.05%,41.92%,2.91%,2.91%
7/31/1996,138.01,--,35.11%,37.90%,4.12%,4.12%
,,,,,,
6/28/1996,132.54,--,29.77%,32.44%,3.54%,3.54%
5/31/1996,128.01,--,25.32%,27.91%,8.79%,8.79%
4/30/1996,117.66,--,15.20%,17.58%,-7.22%,-7.22%
,,,,,,
3/29/1996,126.82,--,24.17%,26.73%,-1.35%,-1.35%
2/29/1996,128.56,--,25.87%,28.46%,2.10%,2.10%
1/31/1996,125.92,--,23.28%,25.83%,-3.08%,-3.08%
,,,,,,
12/29/1995,129.93,--,27.20%,29.83%,-5.93%,-5.93%
11/30/1995,138.12,--,35.22%,38.01%,0.14%,0.14%
10/31/1995,137.93,--,35.03%,37.82%,1.61%,1.61%
,,,,,,
9/29/1995,135.74,--,32.89%,35.63%,0.31%,0.31%
8/31/1995,135.32,--,32.49%,35.22%,-3.34%,-3.34%
7/31/1995,140,--,37.06%,39.89%,3.06%,3.06%
,,,,,,
6/30/1995,135.84,--,33.00%,35.74%,2.63%,2.63%
5/31/1995,132.36,--,29.59%,32.26%,-3.63%,-3.63%
4/28/1995,137.34,--,34.46%,37.24%,4.35%,4.35%
,,,,,,
3/31/1995,131.61,--,28.85%,31.51%,-8.21%,-8.21%
2/28/1995,143.39,--,40.38%,43.28%,-1.05%,-1.05%
1/31/1995,144.9,--,41.86%,44.79%,-1.76%,-1.76%
,,,,,,
12/30/1994,147.49,--,44.40%,47.38%,5.88%,5.88%
11/30/1994,139.3,--,36.38%,39.19%,-3.02%,-3.02%
10/31/1994,143.64,--,40.63%,43.53%,4.18%,4.18%
,,,,,,
9/30/1994,137.88,--,34.99%,37.77%,-3.44%,-3.44%
8/31/1994,142.79,--,39.80%,42.68%,-1.92%,-1.92%
7/29/1994,145.59,--,42.53%,45.48%,4.09%,4.09%
,,,,,,
6/30/1994,139.87,--,36.94%,39.76%,1.33%,1.33%
5/31/1994,138.04,--,35.14%,37.93%,-5.48%,-5.48%
4/29/1994,146.04,--,42.98%,45.93%,-3.12%,-3.12%
,,,,,,
3/31/1994,150.75,--,47.59%,50.64%,0.09%,0.09%
2/28/1994,150.62,--,47.46%,50.51%,0.24%,0.24%
1/31/1994,150.26,--,47.11%,50.15%,1.46%,1.46%
,,,,,,
12/31/1993,148.09,--,44.99%,47.98%,2.31%,2.31%
11/30/1993,144.75,--,41.72%,44.64%,-3.72%,-3.72%
10/29/1993,150.35,--,47.20%,50.24%,0.33%,0.33%
,,,,,,
9/30/1993,149.86,--,46.72%,49.75%,-1.60%,-1.60%
8/31/1993,152.3,--,49.11%,52.19%,1.44%,1.44%
7/30/1993,150.14,--,46.99%,50.03%,-0.36%,-0.36%
,,,,,,
6/30/1993,150.69,--,47.53%,50.57%,3.22%,3.22%
5/31/1993,145.99,--,42.93%,45.88%,0.35%,0.35%
