BCOMKCTR Index Settings Total Return Analysis,,,,,,
Range01/31/1973 -12/30/2022 Period Monthly Currency USD,,,,,,
Price  Open  Close Dividends  Net  Gross 599 Month Holding Period Chart,,,,,,
Bloomberg Coffee Subindex Total Return Max Cuml Total Return 3610.0994% On 05/30/1997,,,,,,
Date,Close Price,Dividends,Prc Appr,Total Return,Period Appr,Period Return
8/31/1998,209.4,--,2353.42%,2422.71%,-4.86%,-4.86%
7/31/1998,220.09,--,2478.66%,2551.48%,17.74%,17.74%
,,,,,,
6/30/1998,186.92,--,2090.05%,2151.90%,-16.87%,-16.87%
5/29/1998,224.85,--,2534.46%,2608.86%,1.21%,1.21%
4/30/1998,222.16,--,2502.96%,2576.46%,-6.03%,-6.03%
,,,,,,
3/31/1998,236.42,--,2670.02%,2748.24%,-9.40%,-9.40%
2/27/1998,260.94,--,2957.32%,3043.65%,-4.37%,-4.37%
1/30/1998,272.87,--,3097.11%,3187.39%,7.99%,7.99%
,,,,,,
12/31/1997,252.68,--,2860.56%,2944.17%,2.86%,2.86%
11/28/1997,245.65,--,2778.18%,2859.46%,15.54%,15.54%
10/31/1997,212.61,--,2391.11%,2461.46%,-8.14%,-8.14%
,,,,,,
9/30/1997,231.45,--,2611.75%,2688.33%,-9.26%,-9.26%
8/29/1997,255.08,--,2888.63%,2973.03%,11.50%,11.50%
7/31/1997,228.77,--,2580.36%,2656.05%,7.49%,7.49%
,,,,,,
6/30/1997,212.83,--,2393.69%,2464.11%,-30.89%,-30.89%
5/30/1997,307.96,--,3508.21%,3610.10%,31.92%,31.92%
4/30/1997,233.44,--,2635.12%,2712.36%,20.88%,20.88%
,,,,,,
3/31/1997,193.11,--,2162.62%,2226.51%,8.57%,8.57%
2/28/1997,177.88,--,1984.11%,2042.97%,32.99%,32.99%
1/31/1997,133.75,--,1467.15%,1511.40%,19.76%,19.76%
,,,,,,
12/31/1996,111.68,--,1208.53%,1245.48%,9.66%,9.66%
11/29/1996,101.84,--,1093.26%,1126.95%,0.30%,0.30%
10/31/1996,101.53,--,1089.64%,1123.24%,14.33%,14.33%
,,,,,,
9/30/1996,88.81,--,940.57%,969.95%,-12.55%,-12.55%
8/30/1996,101.56,--,1089.90%,1123.51%,20.94%,20.94%
7/31/1996,83.97,--,883.85%,911.63%,-11.97%,-11.97%
,,,,,,
6/28/1996,95.39,--,1017.66%,1049.22%,6.53%,6.53%
5/31/1996,89.55,--,949.20%,978.83%,-6.30%,-6.30%
4/30/1996,95.57,--,1019.76%,1051.38%,8.06%,8.06%
,,,,,,
3/29/1996,88.44,--,936.21%,965.47%,0.01%,0.01%
2/29/1996,88.43,--,936.10%,965.36%,-7.70%,-7.70%
1/31/1996,95.81,--,1022.59%,1054.29%,36.14%,36.14%
,,,,,,
12/29/1995,70.38,--,724.59%,747.87%,-9.10%,-9.10%
11/30/1995,77.42,--,807.11%,832.73%,-10.97%,-10.97%
10/31/1995,86.96,--,918.91%,947.69%,4.16%,4.16%
,,,,,,
9/29/1995,83.49,--,878.26%,905.88%,-20.16%,-20.16%
8/31/1995,104.57,--,1125.25%,1159.85%,2.86%,2.86%
7/31/1995,101.66,--,1091.14%,1124.78%,12.34%,12.34%
,,,,,,
6/30/1995,90.49,--,960.26%,990.20%,-16.12%,-16.12%
5/31/1995,107.88,--,1163.95%,1199.65%,-11.19%,-11.19%
4/28/1995,121.47,--,1323.21%,1363.40%,3.98%,3.98%
,,,,,,
3/31/1995,116.81,--,1268.67%,1307.32%,-7.79%,-7.79%
2/28/1995,126.68,--,1384.27%,1426.19%,15.62%,15.62%
1/31/1995,109.57,--,1183.75%,1220.00%,-7.43%,-7.43%
,,,,,,
12/30/1994,118.37,--,1286.84%,1326.00%,5.50%,5.50%
11/30/1994,112.19,--,1214.53%,1251.65%,-16.10%,-16.10%
10/31/1994,133.72,--,1466.73%,1510.97%,-9.89%,-9.89%
,,,,,,
9/30/1994,148.4,--,1638.75%,1687.85%,-0.59%,-0.59%
8/31/1994,149.29,--,1649.12%,1698.51%,2.15%,2.15%
7/29/1994,146.14,--,1612.25%,1660.60%,6.18%,6.18%
,,,,,,
6/30/1994,137.63,--,1512.55%,1558.09%,54.22%,54.22%
5/31/1994,89.24,--,945.62%,975.15%,41.28%,41.28%
4/29/1994,63.17,--,640.09%,660.99%,6.87%,6.87%
,,,,,,
3/31/1994,59.1,--,592.49%,612.04%,7.91%,7.91%
2/28/1994,54.77,--,541.70%,559.82%,4.03%,4.03%
1/31/1994,52.65,--,516.85%,534.27%,1.04%,1.04%
,,,,,,
12/31/1993,52.11,--,510.50%,527.74%,-7.24%,-7.24%
11/30/1993,56.17,--,558.15%,576.73%,-5.30%,-5.30%
10/29/1993,59.32,--,594.99%,614.61%,6.70%,6.70%
,,,,,,
9/30/1993,55.59,--,551.36%,569.75%,-4.12%,-4.12%
8/31/1993,57.98,--,579.38%,598.57%,-1.71%,-1.71%
7/30/1993,59,--,591.23%,610.75%,25.09%,25.09%
,,,,,,
6/30/1993,47.16,--,452.59%,468.19%,-6.26%,-6.26%
5/31/1993,50.31,--,489.49%,506.14%,-0.79%,-0.79%
4/30/1993,50.71,--,494.16%,510.93%,6.30%,6.30%
,,,,,,
3/31/1993,47.71,--,458.94%,474.72%,-9.39%,-9.39%
2/26/1993,52.65,--,516.87%,534.29%,4.25%,4.25%
