BCOMCLTR Index Settings Total Return Analysis,,,,,,
Range01/31/1984 -12/30/2022 Period Monthly Currency USD,,,,,,
Price  Open  Close Dividends  Net  Gross 467 Month Holding Period Chart,,,,,,
Bloomberg WTI Crude Oil Subindex Total Return Max Cuml Total Return 4870.1695% On 06/30/2008,,,,,,
Date,Close Price,Dividends,Prc Appr,Total Return,Period Appr,Period Return
8/31/2006,888.38,--,2609.76%,2666.27%,-6.26%,-6.26%
7/31/2006,947.71,--,2790.72%,2851.00%,-0.12%,-0.12%
,,,,,,
6/30/2006,948.85,--,2794.20%,2854.56%,3.04%,3.04%
5/31/2006,920.89,--,2708.92%,2767.50%,-2.58%,-2.58%
4/28/2006,945.32,--,2783.44%,2843.56%,7.16%,7.16%
,,,,,,
3/31/2006,882.16,--,2590.79%,2646.90%,6.16%,6.16%
2/28/2006,830.98,--,2434.67%,2487.52%,-9.60%,-9.60%
1/31/2006,919.26,--,2703.95%,2762.42%,10.13%,10.13%
,,,,,,
12/30/2005,834.7,--,2446.01%,2499.10%,5.56%,5.56%
11/30/2005,790.74,--,2311.92%,2362.22%,-4.77%,-4.77%
10/31/2005,830.35,--,2432.77%,2485.58%,-8.54%,-8.54%
,,,,,,
9/30/2005,907.87,--,2669.21%,2726.95%,-4.29%,-4.29%
8/31/2005,948.56,--,2793.33%,2853.67%,12.01%,12.01%
7/29/2005,846.84,--,2483.04%,2536.90%,5.35%,5.35%
,,,,,,
6/30/2005,803.81,--,2351.79%,2402.92%,7.09%,7.09%
5/31/2005,750.61,--,2189.53%,2237.28%,1.27%,1.27%
4/29/2005,741.22,--,2160.87%,2208.02%,-10.80%,-10.80%
,,,,,,
3/31/2005,830.93,--,2434.52%,2487.37%,6.12%,6.12%
2/28/2005,783.03,--,2288.40%,2338.21%,6.67%,6.67%
1/31/2005,734.06,--,2139.05%,2185.74%,10.70%,10.70%
,,,,,,
12/31/2004,663.1,--,1922.60%,1964.77%,-12.59%,-12.59%
11/30/2004,758.61,--,2213.92%,2262.17%,-4.61%,-4.61%
10/29/2004,795.29,--,2325.82%,2376.40%,5.98%,5.98%
,,,,,,
9/30/2004,750.45,--,2189.03%,2236.77%,18.24%,18.24%
8/31/2004,634.69,--,1835.94%,1876.31%,-1.85%,-1.85%
7/30/2004,646.62,--,1872.34%,1913.47%,18.06%,18.06%
,,,,,,
6/30/2004,547.69,--,1570.58%,1605.42%,-6.97%,-6.97%
5/31/2004,588.73,--,1695.76%,1733.20%,7.64%,7.64%
4/30/2004,546.96,--,1568.35%,1603.14%,6.57%,6.57%
,,,,,,
3/31/2004,513.24,--,1465.50%,1498.14%,1.56%,1.56%
2/27/2004,505.34,--,1441.41%,1473.55%,11.03%,11.03%
1/30/2004,455.14,--,1288.28%,1317.23%,2.46%,2.46%
,,,,,,
12/31/2003,444.21,--,1254.94%,1283.20%,8.14%,8.14%
11/28/2003,410.77,--,1152.94%,1179.07%,5.48%,5.48%
10/31/2003,389.43,--,1087.86%,1112.63%,-0.03%,-0.03%
,,,,,,
9/30/2003,389.54,--,1088.18%,1112.96%,-6.66%,-6.66%
8/29/2003,417.33,--,1172.96%,1199.51%,4.45%,4.45%
7/31/2003,399.57,--,1118.77%,1144.19%,2.67%,2.67%
,,,,,,
6/30/2003,389.19,--,1087.13%,1111.89%,7.34%,7.34%
5/30/2003,362.58,--,1005.94%,1029.00%,16.21%,16.21%
4/30/2003,312.01,--,851.69%,871.54%,-12.81%,-12.81%
,,,,,,
3/31/2003,357.83,--,991.47%,1014.23%,-10.79%,-10.79%
2/28/2003,401.13,--,1123.54%,1149.06%,10.86%,10.86%
1/31/2003,361.82,--,1003.64%,1026.65%,9.66%,9.66%
,,,,,,
12/31/2002,329.96,--,906.45%,927.44%,15.42%,15.42%
11/29/2002,285.88,--,772.01%,790.20%,0.14%,0.14%
10/31/2002,285.5,--,770.83%,788.99%,-10.65%,-10.65%
,,,,,,
9/30/2002,319.51,--,874.59%,894.91%,5.88%,5.88%
8/30/2002,301.77,--,820.48%,839.67%,10.27%,10.27%
7/31/2002,273.66,--,734.74%,752.14%,1.32%,1.32%
,,,,,,
6/28/2002,270.1,--,723.88%,741.06%,4.41%,4.41%
5/31/2002,258.71,--,689.11%,705.57%,-5.87%,-5.87%
4/30/2002,274.85,--,738.36%,755.84%,2.43%,2.43%
,,,,,,
3/29/2002,268.33,--,718.46%,735.52%,19.98%,19.98%
2/28/2002,223.65,--,582.19%,596.41%,10.11%,10.11%
1/31/2002,203.12,--,519.55%,532.47%,-3.00%,-3.00%
,,,,,,
12/31/2001,209.39,--,538.68%,552.00%,-0.04%,-0.04%
11/30/2001,209.48,--,538.95%,552.28%,-8.67%,-8.67%
10/31/2001,229.36,--,599.60%,614.19%,-10.94%,-10.94%
,,,,,,
9/28/2001,257.54,--,685.54%,701.92%,-14.13%,-14.13%
8/31/2001,299.92,--,814.82%,833.89%,6.78%,6.78%
7/31/2001,280.87,--,756.73%,774.59%,1.32%,1.32%
,,,,,,
6/29/2001,277.23,--,745.60%,763.24%,-8.48%,-8.48%
5/31/2001,302.9,--,823.90%,843.17%,-1.39%,-1.39%
4/30/2001,307.15,--,836.88%,856.42%,8.57%,8.57%
,,,,,,
3/30/2001,282.91,--,762.95%,780.95%,-4.04%,-4.04%
2/28/2001,294.82,--,799.26%,818.01%,-1.11%,-1.11%
1/31/2001,298.14,--,809.38%,828.35%,10.85%,10.85%
,,,,,,
12/29/2000,268.94,--,720.34%,737.45%,-20.24%,-20.24%
11/30/2000,337.21,--,928.55%,950.00%,7.75%,7.75%
10/31/2000,312.95,--,854.56%,874.47%,4.17%,4.17%
,,,,,,
9/29/2000,300.43,--,816.39%,835.50%,-3.79%,-3.79%
8/31/2000,312.25,--,852.44%,872.31%,21.48%,21.48%
7/31/2000,257.05,--,684.06%,700.41%,-11.43%,-11.43%
,,,,,,
6/30/2000,290.21,--,785.21%,803.67%,14.54%,14.54%
5/31/2000,253.37,--,672.85%,688.97%,14.47%,14.47%
4/28/2000,221.34,--,575.15%,589.23%,-1.47%,-1.47%
,,,,,,
3/31/2000,224.64,--,585.21%,599.50%,-6.29%,-6.29%
2/29/2000,239.73,--,631.23%,646.48%,12.31%,12.31%
1/31/2000,213.44,--,551.05%,564.63%,12.03%,12.03%
,,,,,,
12/31/1999,190.53,--,481.17%,493.28%,7.12%,7.12%
11/30/1999,177.87,--,442.56%,453.87%,13.52%,13.52%
10/29/1999,156.7,--,377.96%,387.93%,-10.10%,-10.10%
,,,,,,
9/30/1999,174.31,--,431.68%,442.76%,11.49%,11.49%
8/31/1999,156.34,--,376.86%,386.81%,7.90%,7.90%
7/30/1999,144.89,--,341.94%,351.16%,6.78%,6.78%
,,,,,,
6/30/1999,135.68,--,313.87%,322.50%,14.93%,14.93%
5/31/1999,118.06,--,260.11%,267.62%,-7.85%,-7.85%
4/30/1999,128.12,--,290.81%,298.96%,9.68%,9.68%
,,,,,,
3/31/1999,116.81,--,256.31%,263.74%,35.71%,35.71%
2/26/1999,86.07,--,162.55%,168.02%,-4.62%,-4.62%
1/29/1999,90.24,--,175.25%,180.99%,4.96%,4.96%
,,,,,,
12/31/1998,85.97,--,162.24%,167.71%,1.94%,1.94%
11/30/1998,84.34,--,157.24%,162.61%,-22.90%,-22.90%
10/30/1998,109.39,--,233.67%,240.63%,-11.37%,-11.37%
,,,,,,
9/30/1998,123.43,--,276.49%,284.34%,19.23%,19.23%
8/31/1998,103.52,--,215.76%,222.35%,-9.01%,-9.01%
7/31/1998,113.77,--,247.03%,254.27%,-2.72%,-2.72%
,,,,,,
6/30/1998,116.95,--,256.72%,264.15%,-12.58%,-12.58%
5/29/1998,133.78,--,308.04%,316.55%,-4.61%,-4.61%
4/30/1998,140.24,--,327.77%,336.69%,-1.40%,-1.40%
,,,,,,
3/31/1998,142.23,--,333.84%,342.89%,-0.57%,-0.57%
2/27/1998,143.04,--,336.31%,345.41%,-10.51%,-10.51%
1/30/1998,159.83,--,387.52%,397.69%,-3.07%,-3.07%
,,,,,,
12/31/1997,164.9,--,402.97%,413.46%,-7.55%,-7.55%
11/28/1997,178.36,--,444.03%,455.37%,-10.21%,-10.21%
10/31/1997,198.65,--,505.92%,518.55%,0.91%,0.91%
,,,,,,
